"","site_location_name","Aquatic","Bryophyte","Chenopod","Cycad","Epiphyte","Fern","Forb","Fungus","Grass.tree","Heath.shrub","Hummock.grass","NC","Rush","Sedge","Shrub","Shrub.Mallee","Tree.fern","Tree.Mallee","Tree.Palm","Tussock.grass","Vine","grass","shrub","tree","vegetation_type"
"660","WAAMAL0001",0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,36.5,3.2,0,17,0,0,0,0,39.8,17,"shrub"
"661","WAAMAL0002",0,0,0,0,0,0,2.9,0,0,13.1,0,0,0,9.6,11.7,0.1,0,0,6.2,0.6,0.5,13.1,25.4,6.2,"shrub"
"662","WAAMAL0003",0,0,0,0,0,0,5,0,0,13.6,0,0,0,6.6,27.4,0,0,0,0,0.1,0.1,11.7,41.1,0,"shrub"
"663","WAAMUR0001",0,0,0.2,0,0,0,0.2,0,0,0,23.3,0,0,0,4,0,0,4.3,7.5,0.4,0,23.9,4.2,11.8,"grass"
"664","WAAMUR0002",0,0,0,0,0,0,2.8,0,0,0,20.8,0,0,0,9.7,0,0,0.5,4.1,0.1,0,23.7,9.7,4.6,"grass"
"665","WAAMUR0003",0,0,2.1,0,0,0,15,0,0,0,0,0,0,0,14.7,0,0,0,2.3,0.3,1.4,15.3,18.2,2.3,"shrub"
"666","WAAMUR0004",0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,5.2,0,0,0,0.6,7.2,0,19,5.2,0.6,"grass"
"667","WAAMUR0005",0,0,0,0,0,0,8.4,0,0,0,0,0,0,0,6.9,0,0,0,1.3,14,0,22.4,6.9,1.3,"grass"
"668","WAAMUR0006",0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,7.6,0,0,0,0.9,1.1,0,3.6,7.6,0.9,"shrub"
"669","WAAMUR0007",0,0,0.1,0,0,0,35.3,0,0,0,0,0,0,0,11.3,0,0,0,3.4,5,0,40.3,11.4,3.4,"grass"
"670","WAAMUR0008",0,0,0,0,0,0,7.6,0,0,0,0,0,0,0,5.3,0,0,0,1.7,1.2,0,8.8,5.3,1.7,"grass"
"671","WAAMUR0028",0,0,0,0,0,0,0.1,0,0,0,46.7,0,0,0,10.1,0.6,0,0,6.6,0.1,0,46.9,10.7,6.6,"grass"
"672","WAAMUR0029",0,0,0,0,0,0,0.1,0,0,0,60.4,0,0,0,10.7,0,0,0,2.3,0,0,60.5,10.7,2.3,"grass"
"673","WAAMUR0030",0,0,0,0,0,0,0,0,0,0,36.3,0,0,0,12.2,0,0,0.9,2.2,0,0,36.3,12.2,3.1,"grass"
"674","WAAMUR0031",0,0,0,0,0,0,0,0,0,0,56.3,0,0,0,10.3,0.9,0,0,3.1,0,0,56.3,11.2,3.1,"grass"
"675","WAANOK0001",0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,12.8,0,0,0,24.5,5.1,0,5.2,12.8,24.5,"tree"
"676","WAANOK0002",0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,14.4,0,0,0.1,16,9.8,0,11.3,14.4,16.1,"tree"
"677","WAANOK0003",0,0,0,0,0,0.3,0.7,0,0,0,0,0,4.3,1,9.6,0,0,0,22.4,28.4,0,34.4,9.6,22.4,"grass"
"678","WAANOK0004",0,0,0,0,0,0,7.6,0,0,0,0,0,0,14,11.4,0,0,0,16.2,79.4,4.1,101,15.5,16.2,"grass"
"679","WAANOK0005",0,0,0,0,0,0,0.3,0,0,0,2.4,0,0,1.8,9.4,0,0,0,9.5,46.4,0,50.9,9.4,9.5,"grass"
"680","WAANOK0006",0,0,0,0,0,0.4,2.6,0,0,0,0,0,1.7,4.9,16.4,0,0,0,22.7,22,0,31.2,16.4,22.7,"grass"
"681","WAANOK0007",0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,5.6,0,0,0,10.7,42.1,0.7,43,6.3,10.7,"grass"
"682","WAANOK0008",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.4,3.2,0,0,0,23.2,69.2,0.4,70.1,3.6,23.2,"grass"
"683","WAANUL0001",0,0,27.9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,7.9,27.9,0,"shrub"
"684","WAANUL0002",0,0,9.9,0,0,0,13.2,0,0,0,0,0,0,0,0.2,0,0,0,0,12.9,0,26.1,10.1,0,"grass"
"685","WAANUL0003",0,0,11.9,0,0,0,3.9,0,0,0,0,0,0,0,10.8,0,0,0,9.6,3.8,0,7.7,22.7,9.6,"shrub"
"686","WAANUL0004",0,0,12.8,0,0,0,8,0,0,0,0,4.3,0,0,2,0,0,0,5.7,2.5,0.1,10.5,14.9,5.7,"shrub"
"687","WAANUL0005",0,0,3.4,0,0,0,35.5,0,0,0,0,0,0,0,5.8,0,0,0,0.7,1.1,0,36.6,9.2,0.7,"grass"
"688","WAANUL0006",0,0,3.4,0,0,0,31.3,0,0,0,0,0,0,0,0,0,0,0.1,0,1,0,32.3,3.4,0.1,"grass"
"689","WAANUL0007",0,0,1.3,0,0,0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,4.2,15,20,16.3,0,"grass"
"690","WAANUL0008",0,0,7.4,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,3.9,7.4,0,"shrub"
"691","WAANUL0009",0,0,16.9,0,0,0,0.9,0,0,0,0,0,0,0,2.8,0,0,0,0,0.3,0,1.2,19.7,0,"shrub"
"692","WAAPIL0001",0,0,3.1,0,0,0.3,5.4,0,0,0,0.3,0,0,0,14.8,0,0,0,7.2,46.6,0.8,52.3,18.7,7.2,"grass"
"693","WAAPIL0002",0,0,0,0,0,0,0,0,0,0,50.9,0,0,0,6.6,0,0,0,6.1,0,0.1,50.9,6.7,6.1,"grass"
"694","WAAPIL0003",0,0,0,0,0,0,0.5,0,0,0,0.9,0,0,0,0.4,0.2,0,0.8,0,0.3,0,1.7,0.6,0.8,"grass"
"695","WAAPIL0004",0,0,0,0,0,0,7.6,0,0,0,0.3,0,0,0,0.2,0,0,0,0,21.7,0,29.6,0.2,0,"grass"
"696","WAAPIL0005",0,0,0,0,0,0,0,0,0,0,0,0,0.6,16.8,53.3,0,0,0,43,8.3,4.3,25.7,57.6,43,"shrub"
"697","WAAPIL0006",0,0,0,0,0,0,0,0,0,0,29.2,0,0,0,0.2,0,0,0,7,0,0,29.2,0.2,7,"grass"
"698","WAAPIL0007",0,0,0,0,0,0,0,0,0,0,27.8,0,0,0,12.9,0,0,0,0,30.5,0,58.3,12.9,0,"grass"
"699","WAAPIL0008",0,0,0.1,0,0,0,17.2,0,0,0,0,0,0,0.9,0.1,0,0,0,0,26.9,0,45,0.2,0,"grass"
"700","WAAPIL0009",0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,13.9,0,0,0,2.9,37.6,0,42.1,13.9,2.9,"grass"
"701","WAAPIL0010",0,0,0,0,0,0,0.7,0,0,0,17.4,0,0,0,19.4,0,0,0,4,0,0,18.1,19.4,4,"shrub"
"702","WAAPIL0011",0,0,1.6,0,0,0,1.3,0,0,0,0.1,0,0,0.1,22.6,0,0,0,0.1,4.1,0,5.6,24.2,0.1,"shrub"
"703","WAAPIL0012",0,0,0,0,0,0,1,0,0,0,40.6,0,0,0,6.4,0,0,6,0,1.1,0,42.7,6.4,6,"grass"
"704","WAAPIL0013",0,0,0,0,0,0,1.2,0,0,0,39.7,0,0,0,2.7,0,0,0,5.7,4.8,0,45.7,2.7,5.7,"grass"
"705","WAAPIL0014",0,0,0.1,0,0.1,0.2,17.3,0,0,0,0,0,0,0.4,1.9,0,0,0,21.1,19.6,0,37.3,2,21.1,"grass"
"706","WAAPIL0015",0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,41.9,0,66.9,0,0,"grass"
"707","WAAPIL0016",0,0,0,0,0.2,0,9.6,0,0,0,7.8,0,0,0,6.7,0,0,0,52.8,43.8,4.1,61.2,10.8,52.8,"grass"
"708","WAAPIL0017",0,0,0,0,0,0,0.4,0,0,0,40.3,0,0,0,10.5,0,0,0,0.9,1,0.7,41.7,11.2,0.9,"grass"
"709","WAAPIL0018",0,0,0,0,0,0,0.6,0,0,0,0.6,0,0,0,7.9,0,0,0,7.7,63.3,0,64.5,7.9,7.7,"grass"
"710","WAAPIL0019",0,0,1.3,0,0,0,5.6,0,0,0,0,0,0,0,8.2,0,0,0,6.1,10.9,0,16.5,9.5,6.1,"grass"
"711","WAAPIL0020",0,0,0,0,0,0,0.3,0,0,0,20.1,0,0,0,2.5,0,0,0,0,0.1,0,20.5,2.5,0,"grass"
"712","WAAPIL0021",0,0,0.1,0,0,0,0.3,0,0,0,2.2,0,0,0,18.9,0,0,0,1.5,0.6,0,3.1,19,1.5,"shrub"
"713","WAAPIL0022",0,0,0,0,0,0,0.7,0,0,0,13.9,0,0,0,8.9,0,0,0,18.6,0.7,0.2,15.3,9.1,18.6,"tree"
"714","WAAPIL0023",0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,12.8,0,0,0,25.1,17.8,0.6,20.4,13.4,25.1,"tree"
"715","WAAPIL0024",0,0,1.2,0,0,0.7,4.3,0,0,0,0,0,0,0,11.8,0,0,0,9,10,0.2,14.3,13.2,9,"grass"
"716","WAAPIL0025",0,0,1.5,0,0.2,0,14,0,0,0,0,0,0,0,11.8,0,0,0,37.6,0.9,4.2,14.9,17.5,37.6,"tree"
"717","WAAPIL0026",0,0,9,0,0,0,1.2,0,0,0,0,0,0,0.8,6.4,0,0,0,0.8,4.4,0,6.4,15.4,0.8,"shrub"
"718","WAAPIL0027",0,0,0,0,0,0,5,0,0,0,13.7,0,0,0,0.5,0,0,0,0,1.1,0,19.8,0.5,0,"grass"
"719","WAAPIL0028",0,0,0.8,0,0.1,0,0.2,0,0,0,0,0,0,0,18,0,0,0,3.3,0.5,0,0.7,18.8,3.3,"shrub"
"720","WAAPIL0029",0,0,0.4,0,1.3,0,1.2,0,0,0,12.6,0,0,0,6.1,0,0,0,26.5,0.8,0.2,14.6,6.7,26.5,"tree"
"721","WAAPIL0030",0,0,0.3,0,0,0,3.1,0,0,0,0,0,0,0,0.4,0,0,0,0,39.7,0.2,42.8,0.9,0,"grass"
"722","WAAPIL0031",0,0,0,0,0,0,0.1,0,0,0,44.8,0,0,0,4,0,0,0.4,8.4,0.9,0.4,45.8,4.4,8.8,"grass"
"723","WAAPIL0032",0,0,0,0,0,0.1,0.2,0,0,0,4.7,0,0,2.9,6,0,0,0,0.4,1.4,0,9.2,6,0.4,"grass"
"724","WAAPIL0033",0,0,2.3,0,0,0,1.4,0,0,0,0,0,0,0,10.9,0,0,0,8.5,13.3,0.4,14.7,13.6,8.5,"grass"
"725","WAAPIL0034",0,0,0,0,0,0,6.4,0,0,0,28.1,0,0,0,2.1,0,0,0,0,0,9.6,34.5,11.7,0,"grass"
"726","WAAPIL0035",0,0,0,0,0,0,1.5,0,0,0,34,0,0,0,1.6,0,0,0,0.7,1.1,0,36.6,1.6,0.7,"grass"
"727","WAASWA0001",0,0,0,0,0,0,10.9,0,2,5.9,0,0,0.8,6.3,24.6,0,0,0,25.3,0.3,0,18.3,32.5,25.3,"shrub"
"728","WAASWA0002",0,0,0,0.2,0,0,4.7,0,0,1.2,0,0,3.9,13.4,15.1,0,0,0,44.3,0.5,0.2,22.5,16.7,44.3,"tree"
"729","WAASWA0003",0,0,0,0,0,42.2,44,0,0,0,0,0,0.6,0,1.4,0,0,0,37.4,5.4,0.4,50,1.8,37.4,"grass"
"730","WAASWA0004",0,0,0,0,0,0,13.6,0,4.9,14,0,0,0,2.4,20.8,0,0,0,23.9,0.2,0,16.2,39.7,23.9,"shrub"
"731","WAAVIB0001",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.7,0,0,0,0,0,55.9,0,57.1,0,0,"grass"
"732","WAAVIB0002",0,0,0,0,0,0,4.3,0,0,0,19.5,0,0,0.6,7.7,0,0,0,3.8,3.4,0.1,27.8,7.8,3.8,"grass"
"733","WAAVIB0003",0,0,0,0,0,0.7,1.4,0,0,0.1,3,0,0,4.7,9,0,0,0,22.7,32.4,0,41.5,9.1,22.7,"grass"
"734","WAAVIB0004",0,0,0,0,0,0,5.1,0,0,0,8.5,0,0,0.5,13.2,0,0,0,16.3,43.1,0.4,57.2,13.6,16.3,"grass"
"735","WAAYAL0001",0,0,3.4,0,0,0,8.9,0,0,41.9,2.1,0,0.2,0,7,0,0,0,0,0,0.1,11.2,52.4,0,"shrub"
"736","WAAYAL0002",0,0,2.1,0,0,0,7.3,0,0,32.8,0,0,0,0,21.2,0,0,0,0,0,0.4,7.3,56.5,0,"shrub"
"737","WAAYAL0003",0,0,11.7,0,0,0,16.6,0,0,2,2.7,0,0,0,44.4,0,0,0,0,0.2,0.9,19.5,59,0,"shrub"
"738","WAAYAL0004",0,0,2.6,0,0,0,10,0,0,1.9,0,0,0,56.7,25,0,0,0,0,0,0.7,66.7,30.2,0,"grass"
"739","WAAYAL0005",0,0,7.8,0,0,0,19.2,0,0,37.5,0,0,0.2,0,8.1,0,0,0,0,0.7,1.4,20.1,54.8,0,"shrub"
"740","WAAYAL0006",0,0,0,0,0,0.8,15.9,0,0,10.8,0,0,0,0,10.3,0,0,0,5.4,0.3,0.6,16.2,21.7,5.4,"shrub"
"741","WAAYAL0007",0,0,5,0,0,0,11.4,0,0,0,0,0,0,0,8.6,0,0,0,0,0.3,0.5,11.7,14.1,0,"shrub"
"742","WAAYAL0008",0,0,0.6,0,0,0,12.9,0,0,0,0,0,0,0,31.3,0,0,0,0.3,0,0.6,12.9,32.5,0.3,"shrub"
"743","WAGCOO0001",0,0,3.5,0,0,0,0.1,0,0,0,0,0,0,0,4.7,0,0,0,24.4,0.3,0,0.4,8.2,24.4,"tree"
"744","WAGCOO0002",0,0,0,0,0,0,0.6,0,0,0,35.8,0,0,0,19.3,5.2,0,0,0,0,0,36.4,24.5,0,"grass"
"745","WAGCOO0004",0,0,22.2,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0.1,19.1,22.3,0,"shrub"
