"","soil.subsites.site_unique","soil.subsites.site_location_name","soil.subsites.site_location_visit_id","soil.subsites.subsite_id","soil.subsites.zone","soil.subsites.easting","soil.subsites.northing","soil.subsites.ten_to_twenty_barcode","soil.subsites.zero_to_ten_barcode","soil.subsites.twenty_to_thirty_barcode","soil.subsites.comments","soil.subsites.metagenomic_barcode"
"184","WAAMUR0028-59009","WAAMUR0028",59009,"2",51,272509,6968452,"WAA052357","WAA052356","WAA052358","under senna","AUG014412"
"185","QDAGUP0010-53479","QDAGUP0010",53479,"1",54,587408,7797815,"QDA   052010","QDA   052009","QDA   052011","bare ground","QDA 053280"
"186","QDAGUP0010-53479","QDAGUP0010",53479,"2",54,587408,7797820,"QDA   052013","QDA   052012","QDA   052014","beside fallen dead log","QDA 053281"
"187","QDAGUP0010-53479","QDAGUP0010",53479,"3",54,587404,7797809,"QDA   052016","QDA   052015","QDA   052017","base of clump of trees","QDA 053282"
"188","QDAGUP0010-53479","QDAGUP0010",53479,"4",54,587413,7797800,"QDA   052019","QDA   052018","QDA   052020","under Melaleuca litter","QDA 053283"
"189","QDAGUP0010-53479","QDAGUP0010",53479,"5",54,587415,7797813,"QDA   052022","QDA   052021","QDA   052023","bare ground","QDA 053284"
"190","QDAGUP0010-53479","QDAGUP0010",53479,"6",54,587332,7797742,"QDA   052025","QDA   052024","QDA   052026","under Melaleuca litter","QDA 053285"
"191","QDAGUP0010-53479","QDAGUP0010",53479,"7",54,587416,7797737,"QDA   052028","QDA   052027","QDA   052029","bare ground","QDA 053286"
"192","QDAGUP0010-53479","QDAGUP0010",53479,"8",54,587373,7797771,"QDA   052031","QDA   052030","QDA   052032","low rise edge of shrub","QDA 053287"
"193","QDAGUP0010-53479","QDAGUP0010",53479,"9",54,587328,7797807,"QDA   052034","QDA   052033","QDA   052035","beside rotting log","QDA 053288"
"194","QDAGUP0011-53531","QDAGUP0011",53531,"1",54,586637,7794978,"QDA   052041","QDA   052040","QDA   052042","under Bauhinia sp.","QDA 053289"
"195","QDAGUP0011-53531","QDAGUP0011",53531,"2",54,586629,7794977,"QDA   052044","QDA   052043","QDA   052045","beside rotting log","QDA 053290"
"196","QDAGUP0011-53531","QDAGUP0011",53531,"3",54,586626,7794982,"QDA   052047","QDA   052046","QDA   052048","bare ground","QDA 053291"
"197","QDAGUP0011-53531","QDAGUP0011",53531,"4",54,586632,7794968,"QDA   052050","QDA   052049","QDA   052051","base of Melaleuca sp.","QDA 053292"
"198","QDAGUP0011-53531","QDAGUP0011",53531,"5",54,586645,7794971,"QDA   052053","QDA   052052","QDA   052054","amongst grass tussocks","QDA 053293"
"199","QDAGUP0011-53531","QDAGUP0011",53531,"6",54,586628,7795051,"QDA   052056","QDA   052055","QDA   052057","bare ground","QDA 053294"
"200","QDAGUP0011-53531","QDAGUP0011",53531,"7",54,586719,7794979,"QDA   052059","QDA   052058","QDA   052060","amongst grass tussocks","QDA 053295"
"201","QDAGUP0013-53532","QDAGUP0013",53532,"1",54,412146,7866009,"QDA   052100","QDA   052099","QDA   052101","bare ground","QDA 053307"
"202","QDAGUP0013-53532","QDAGUP0013",53532,"2",54,412153,7866019,"QDA   052103","QDA   052102","QDA   052104","bare ground","QDA 053308"
"203","QDAGUP0013-53532","QDAGUP0013",53532,"3",54,412156,7866009,"QDA   052106","QDA   052105","QDA   052107","base of Acacia farnesiana","QDA 053309"
"204","QDAGUP0013-53532","QDAGUP0013",53532,"5",54,412157,7866024,"QDA   052112","QDA   052111","QDA   052113","under grass litter","QDA 053311"
"205","QDAGUP0013-53532","QDAGUP0013",53532,"9",54,412185,7866062,"QDA   052124","QDA   052123","QDA   052125","between grass tussocks","QDA 053315"
"206","QDAGUP0013-53532","QDAGUP0013",53532,"8",54,412221,7866107,"QDA   052121","QDA   052120","QDA   052122","between grass tussocks","QDA 053314"
"207","QDAGUP0013-53532","QDAGUP0013",53532,"7",54,412162,7866100,"QDA   052118","QDA   052117","QDA   052119","between grass tussocks","QDA 053313"
"208","QDAGUP0013-53532","QDAGUP0013",53532,"6",54,412216,7866033,"QDA   052115","QDA   052114","QDA   052116","between grass tussocks","QDA 053312"
"209","QDAGUP0014-53480","QDAGUP0014",53480,"1",54,477583,7983380,"QDA   052130","QDA   052129","QDA   052131","between grass tussocks","QDA 053316"
"210","QDAGUP0014-53480","QDAGUP0014",53480,"2",54,477589,7983385,"QDA   052133","QDA   052132","QDA   052134","between grass tussocks","QDA 053317"
"211","QDAGUP0014-53480","QDAGUP0014",53480,"3",54,477577,7983393,"QDA   052136","QDA   052135","QDA   052137","between grass tussocks","QDA 053318"
"212","QDAGUP0014-53480","QDAGUP0014",53480,"4",54,477573,7983387,"QDA   052139","QDA   052138","QDA   052140","between grass tussocks","QDA 053319"
"213","QDAGUP0014-53480","QDAGUP0014",53480,"5",54,477563,7983373,"QDA   052142","QDA   052141","QDA   052143","between grass tussocks","QDA 053320"
"214","QDAGUP0014-53480","QDAGUP0014",53480,"8",54,477567,7983469,"QDA   052151","QDA   052150","QDA   052152","between grass tussocks","QDA 053323"
"215","QDAGUP0014-53480","QDAGUP0014",53480,"7",54,477488,7983462,"QDA   052148","QDA   052147","QDA   052149","between grass tussocks","QDA 053322"
"216","QDAGUP0014-53480","QDAGUP0014",53480,"6",54,477489,7983384,"QDA   052145","QDA   052144","QDA   052146","between grass tussocks","QDA 053321"
"217","QDAGUP0015-53533","QDAGUP0015",53533,"1",54,471818,7981358,"QDA   052159","QDA   052158","QDA   052160","between grass tussocks","QDA 053325"
"218","QDAGUP0015-53533","QDAGUP0015",53533,"3",54,471828,7981376,"QDA   052165","QDA   052164","QDA   052166","between grass tussocks","QDA 053327"
"219","QDAGUP0015-53533","QDAGUP0015",53533,"4",54,471830,7981358,"QDA   052168","QDA   052167","QDA   052169","between grass tussocks","QDA 053328"
"220","QDAGUP0015-53533","QDAGUP0015",53533,"5",54,471812,7981368,"QDA   052171","QDA   052170","QDA   052172","between grass tussocks","QDA 053329"
"221","QDAGUP0015-53533","QDAGUP0015",53533,"6",54,471747,7981360,"QDA   052174","QDA   052173","QDA   052175","between grass tussocks","QDA 053330"
"222","QDAGUP0015-53533","QDAGUP0015",53533,"7",54,471740,7981443,"QDA   052177","QDA   052176","QDA   052178","between grass tussocks","QDA 053331"
"223","QDAGUP0015-53533","QDAGUP0015",53533,"8",54,471808,7981449,"QDA   052180","QDA   052179","QDA   052181","between grass tussocks","QDA 053332"
"224","QDAGUP0015-53533","QDAGUP0015",53533,"9",54,471790,7981409,"QDA   052183","QDA   052182","QDA   052184","between grass tussocks","QDA 053333"
"225","QDAGUP0016-53481","QDAGUP0016",53481,"1",54,473392,7982269,"QDA   052188","QDA   052187","QDA   052189","between grass tussocks","QDA 053334"
"226","QDAGUP0016-53481","QDAGUP0016",53481,"2",54,473391,7982280,"QDA   052191","QDA   052190","QDA   052192","open ground","QDA 053335"
"227","QDAGUP0016-53481","QDAGUP0016",53481,"3",54,473405,7982274,"QDA   052194","QDA   052193","QDA   052195","base of Eucalyptus microtheca","QDA 053336"
"228","QDAGUP0016-53481","QDAGUP0016",53481,"4",54,473398,7982285,"QDA   052197","QDA   052196","QDA   052198","between grass tussocks","QDA 053337"
"229","QDAGUP0016-53481","QDAGUP0016",53481,"5",54,473398,7982279,"QDA   052200","QDA   052199","QDA   052201","low mound of bare ground","QDA 053338"
"230","QDAGUP0016-53481","QDAGUP0016",53481,"6",54,473393,7982359,"QDA   052203","QDA   052202","QDA   052204","open ground","QDA 053339"
"231","QDAGUP0014-53480","QDAGUP0014",53480,"9",54,477540,7983430,"QDA   052154","QDA   052153","QDA   052155","broad shallow drain","QDA 053324"
"232","QDAGUP0016-53481","QDAGUP0016",53481,"9",54,473441,7982296,"QDA   052212","QDA   052211","QDA   052213","bare ground","QDA 053342"
"233","QDAGUP0016-53481","QDAGUP0016",53481,"8",54,473479,7982272,"QDA   052209","QDA   052208","QDA   052210","under Eucalyptus microtheca litter","QDA 053341"
"234","QDAGUP0013-53532","QDAGUP0013",53532,"4",54,412160,7866013,"QDA   052109","QDA   052108","QDA   052110","under grass litter","QDA 053310"
"235","QDAGUP0016-53481","QDAGUP0016",53481,"7",54,473470,7982355,"QDA   052206","QDA   052205","QDA   052207","under Eucalyptus microtheca litter","QDA 053340"
"236","QDAGUP0018-53482","QDAGUP0018",53482,"1",54,511183,8047366,"QDA   052262","QDA   052261","QDA   052263","open ground","QDA 053352"
"237","QDAGUP0018-53482","QDAGUP0018",53482,"2",54,511188,8047370,"QDA   052265","QDA   052264","QDA   052266","litter under guttapercha","QDA 053353"
"238","QDAGUP0018-53482","QDAGUP0018",53482,"9",54,511206,8047425,"QDA   052286","QDA   052285","QDA   052287","amongst grass tussocks","QDA 053360"
"239","QDAGUP0018-53482","QDAGUP0018",53482,"8",54,511231,8047407,"QDA   052283","QDA   052282","QDA   052284","amongst grass tussocks","QDA 053359"
"240","QDAGUP0018-53482","QDAGUP0018",53482,"7",54,511276,8047428,"QDA   052280","QDA   052279","QDA   052281","amongst grass tussocks","QDA 053358"
"241","QDAGUP0018-53482","QDAGUP0018",53482,"6",54,511267,8047379,"QDA   052277","QDA   052276","QDA   052278","under melaleuca leaf litter","QDA 053357"
"242","QDAGUP0018-53482","QDAGUP0018",53482,"5",54,511211,8047385,"QDA   052274","QDA   052273","QDA   052275","amongst grass tussocks","QDA 053356"
"243","QDAGUP0018-53482","QDAGUP0018",53482,"4",54,511201,8047372,"QDA   052271","QDA   052270","QDA   052272","under Melaleuca sp.","QDA 053355"
"244","QDAGUP0018-53482","QDAGUP0018",53482,"3",54,511189,8047374,"QDA   052268","QDA   052267","QDA   052269","next to termite mound","QDA 053354"
"245","QDAGUP0019-53534","QDAGUP0019",53534,"1",54,507911,8051762,"QDA   052299","QDA   052298","QDA   052300","cracking clay pan","QDA 053361"
"246","QDAGUP0019-53534","QDAGUP0019",53534,"2",54,507906,8051757,"QDA   052302","QDA   052301","QDA   052303","Sporobilus virginicus and samphire","QDA 053362"
"247","QDAGUP0019-53534","QDAGUP0019",53534,"3",54,507906,8051739,"QDA   052305","QDA   052304","QDA   052306","bare sand near Samphire","QDA 053363"
"248","QDAGUP0019-53534","QDAGUP0019",53534,"4",54,507895,8051761,"QDA   052308","QDA   052307","QDA   052309","Sporobilus virginicus","QDA 053364"
"249","QDAGUP0019-53534","QDAGUP0019",53534,"5",54,507883,8051757,"QDA   052311","QDA   052310","QDA   052312","sporobilus virginicus ","QDA 053365"
"250","QDAGUP0019-53534","QDAGUP0019",53534,"6",54,507863,8051711,"QDA   052314","QDA   052313","QDA   052315","salt pan","QDA 053366"
"251","QDAGUP0019-53534","QDAGUP0019",53534,"9",54,507821,8051761,"QDA   052323","QDA   052322","QDA   052324","salt pan ","QDA 053369"
"252","QDAGUP0019-53534","QDAGUP0019",53534,"8",54,507825,8051678,"QDA   052320","QDA   052319","QDA   052321","Samphire patch","QDA 053368"
"253","QDAGUP0019-53534","QDAGUP0019",53534,"7",54,507893,8051685,"QDA   052317","QDA   052316","QDA   052318","in verochloa patch","QDA 053367"
"254","QDAGUP0020-53483","QDAGUP0020",53483,"1",54,495831,8118945,"QDA   052336","QDA   052335","QDA   052337","amongst dense Sporobolus","QDA 053370"
"255","QDAGUP0020-53483","QDAGUP0020",53483,"2",54,495771,8118954,"QDA   052339","QDA   052338","QDA   052340","amongst dense Sporobolus","QDA 053371"
"256","QDAGUP0020-53483","QDAGUP0020",53483,"3",54,495787,8118954,"QDA   052342","QDA   052341","QDA   052343","next to Tecticornia","QDA 053372"
"257","QDAGUP0020-53483","QDAGUP0020",53483,"4",54,495782,8118964,"QDA   052345","QDA   052344","QDA   052346","amongst open Sporobolus virginicus","QDA 053373"
"258","QDAGUP0020-53483","QDAGUP0020",53483,"9",54,495783,8119034,"QDA   052360","QDA   052359","QDA   052361","under Xenorochloa sp.","QDA 053378"
"259","QDAGUP0020-53483","QDAGUP0020",53483,"7",54,495821,8118988,"QDA   052354","QDA   052353","QDA   052355","sandy bare ground","QDA 053376"
"260","QDAGUP0020-53483","QDAGUP0020",53483,"6",54,495858,8118951,"QDA   052351","QDA   052350","QDA   052352","under Samphire sp.","QDA 053375"
"261","QDAGUP0021-53535","QDAGUP0021",53535,"1",54,499357,8120232,"QDA   052373","QDA   052372","QDA   052374","bare ground near rubber vine","QDA 053379"
"262","QDAGUP0021-53535","QDAGUP0021",53535,"2",54,499336,8120212,"QDA   052376","QDA   052375","QDA   052377","in shallow depression, under litter","QDA 053380"
"263","QDAGUP0021-53535","QDAGUP0021",53535,"3",54,499330,8120232,"QDA   052378","QDA   052382","QDA   052379","open ground","QDA 053381"
"264","QDAGUP0021-53535","QDAGUP0021",53535,"5",54,499355,8120213,"QDA   052384","QDA052383","QDA   052385","open ground","QDA 053383"
"265","QDAGUP0021-53535","QDAGUP0021",53535,"6",54,499333,8120284,"QDA   052387","QDA   052386","QDA   052388","under leaf litter","QDA 053384"
"266","QDAGUP0021-53535","QDAGUP0021",53535,"9",54,499376,8120249,"QDA   052396","QDA   052395","QDA   052397","under leaf litter","QDA 053387"
"267","QDAGUP0021-53535","QDAGUP0021",53535,"8",54,499415,8120204,"QDA   052393","QDA   052392","QDA   052394","under leaf litter","QDA 053386"
"268","QDAGUP0021-53535","QDAGUP0021",53535,"7",54,499412,8120292,"QDA   052390","QDA   052389","QDA   052391","under grass litter","QDA 053385"
"269","QDAGUP0022-53484","QDAGUP0022",53484,"1",54,505907,8117984,"QDA   052409","QDA   052408","QDA   052410","under grass litter","QDA 053388"
"270","QDAGUP0022-53484","QDAGUP0022",53484,"2",54,505909,8117993,"QDA   052412","QDA   052411","QDA   052413","edge of Samphire","QDA 053389"
"271","QDAGUP0022-53484","QDAGUP0022",53484,"3",54,505917,8117997,"QDA   052415","QDA   052414","QDA   052416","bare ground","QDA 053390"
"272","QDAGUP0022-53484","QDAGUP0022",53484,"4",54,505923,8117994,"QDA   052418","QDA   052417","QDA   052419","bare ground","QDA 053391"
"273","QDAGUP0022-53484","QDAGUP0022",53484,"7",54,505992,8118079,"QDA   052427","QDA   052426","QDA   052428","bare ground","QDA 053394"
"274","QDAGUP0022-53484","QDAGUP0022",53484,"9",54,505997,8117989,"QDA   052433","QDA   052432","QDA   052434","bare ground","QDA 053396"
"275","QDAGUP0023-53536","QDAGUP0023",53536,"1",54,504069,8117860,"QDA   052446","QDA   052445","QDA   052447","amongst dry grass","QDA 053397"
"276","QDAGUP0023-53536","QDAGUP0023",53536,"2",54,504062,8117863,"QDA   052449","QDA   052448","QDA   052450","amongst dry grass","QDA 053398"
"277","QDAGUP0023-53536","QDAGUP0023",53536,"9",54,503998,8117884,"QDA   052470","QDA   052469","QDA   052471","amongst dry grass","QDA 053405"
"278","QDAGUP0023-53536","QDAGUP0023",53536,"3",54,504064,8117872,"QDA   052452","QDA   052451","QDA   052453","amongst dry grass","QDA 053399"
"279","QDAGUP0023-53536","QDAGUP0023",53536,"4",54,504053,8117869,"QDA   052455","QDA   052454","QDA   052456","amongst dry grass","QDA 053400"
"280","QDAGUP0023-53536","QDAGUP0023",53536,"5",54,504053,8117863,"QDA   052458","QDA   052457","QDA   052459","amongst dry grass","QDA 053401"
"281","QDAGUP0023-53536","QDAGUP0023",53536,"8",54,504018,8117911,"QDA   052467","QDA   052466","QDA   052468","amongst dry grass","QDA 053404"
"282","QDAGUP0023-53536","QDAGUP0023",53536,"7",54,503993,8117948,"QDA   052464","QDA   052463","QDA   052465","amongst dry grass","QDA 053403"
"283","QDAGUP0023-53536","QDAGUP0023",53536,"6",54,504059,8117935,"QDA   052461","QDA   052460","QDA   052462","amongst dry grass","QDA 053402"
"284","QDAGUP0024-53485","QDAGUP0024",53485,"1",54,483812,8069161,"QDA   052483","QDA   052482","QDA   052484","bare ground. Middle of pan","QDA 053406"
"285","QDAGUP0024-53485","QDAGUP0024",53485,"2",54,483812,8069161,"QDA   052486","QDA   052485","QDA   052487","next to samphire","QDA 053407"
"286","QDAGUP0024-53485","QDAGUP0024",53485,"3",54,483840,8069155,"QDA   052489","QDA   052488","QDA   052490","middle of samphire","QDA 053408"
"287","QDAGUP0024-53485","QDAGUP0024",53485,"4",54,483847,8069173,"QDA   052492","QDA   052491","QDA   052493","next to Sporobolus virginicus","QDA 053409"
"288","QDAGUP0024-53485","QDAGUP0024",53485,"5",54,483831,8069177,"QDA   052495","QDA   052494","QDA   052496","patch of salt crust","QDA 053410"
"289","QDAGUP0024-53485","QDAGUP0024",53485,"6",54,483905,8069173,"QDA   052498","QDA   052497","QDA   052499","patch of salt crust","QDA 053411"
"290","QDAGUP0024-53485","QDAGUP0024",53485,"9",54,483843,8069209,"QDA   052507","QDA   052506","QDA   052508","under ceriops","QDA 053414"
"291","QDAGUP0024-53485","QDAGUP0024",53485,"8",54,483839,8069253,"QDA   052504","QDA   052503","QDA   052505","amongst Sporobolus virginicus","QDA 053413"
"292","QDAGUP0024-53485","QDAGUP0024",53485,"7",54,483907,8069233,"QDA   052501","QDA   052500","QDA   052502","next to Samphire","QDA 053412"
"293","QDAGUP0025-53537","QDAGUP0025",53537,"1",54,483130,8069771,"QDA   052520","QDA   052519","QDA   052521","litter patch between grass","QDA 053415"
"294","QDAGUP0025-53537","QDAGUP0025",53537,"2",54,483129,8069773,"QDA   052523","QDA   052522","QDA   052524","grassy patch","QDA 053416"
"295","QDAGUP0025-53537","QDAGUP0025",53537,"3",54,483129,8069790,"QDA   052526","QDA   052525","QDA   052527","bare patch between grass","QDA 053417"
"296","QDAGUP0025-53537","QDAGUP0025",53537,"4",54,483117,8069774,"QDA   052529","QDA   052528","QDA   052530","amongst Corymbia sp.","QDA 053418"
"297","QDAGUP0025-53537","QDAGUP0025",53537,"5",54,483135,8069866,"QDA   052532","QDA   052531","QDA   052533","amongst Corymbia sp. And Neem sp.","QDA 053419"
"298","QDAGUP0025-53537","QDAGUP0025",53537,"6",54,483040,8069859,"QDA   052535","QDA   052534","QDA   052536","amongst rubber vine","QDA 053420"
"299","QDAGUP0025-53537","QDAGUP0025",53537,"7",54,483033,8069777,"QDA   052538","QDA   052537","QDA   052539","bare between rubber vine","QDA 053421"
"300","QDAGUP0025-53537","QDAGUP0025",53537,"9",54,483120,8069773,"QDA   052544","QDA   052543","QDA   052545","grassy patch","QDA 053423"
"301","QDAGUP0025-53537","QDAGUP0025",53537,"8",54,483090,8069823,"QDA   052541","QDA   052540","QDA   052542","amongst grass","QDA 053422"
"302","QDAGUP0026-53486","QDAGUP0026",53486,"1",54,483836,8068391,"QDA   052557","QDA   052556","QDA   052558","bare ground with dead grass","QDA 053424"
"303","QDAGUP0026-53486","QDAGUP0026",53486,"2",54,483849,8068407,"QDA   052560","QDA   052559","QDA   052561","bare ground with dead grass","QDA 053425"
"304","QDAGUP0026-53486","QDAGUP0026",53486,"3",54,483845,8068401,"QDA   052563","QDA   052562","QDA   052564","bare ground","QDA 053426"
"305","QDAGUP0026-53486","QDAGUP0026",53486,"4",54,483849,8068391,"QDA   052566","QDA   052565","QDA   052567","litter and dead grass","QDA 053427"
"306","QDAGUP0026-53486","QDAGUP0026",53486,"5",54,483852,8068398,"QDA   052569","QDA   052568","QDA   052570","litter and dead grass","QDA 053428"
"307","QDAGUP0026-53486","QDAGUP0026",53486,"8",54,483925,8068393,"QDA   052578","QDA   052577","QDA   052579","in grass","QDA 053431"
"308","QDAGUP0026-53486","QDAGUP0026",53486,"7",54,483936,8068480,"QDA   052575","QDA   052574","QDA   052576","in grass","QDA 053430"
"309","QDAGUP0026-53486","QDAGUP0026",53486,"6",54,483873,8068440,"QDA   052572","QDA   052571","QDA   052573","dry drainage channel","QDA 053429"
