"","site_unique","time","latitude","longitude","diff","bs","pv","npv","ue","timesteps"
"774","WAALSD0002-53570","2014-05-20",-25.0572027777778,120.7392,2,-0.841045662142736,1.08360570421739,0.171074699156598,0.839088279769452,2091
"775","WAALSD0003-53571","2014-05-20",-25.2688666666667,120.6275,-1,0.332062910544999,1.29497407483477,-1.15347863298141,-0.46739727032094,2099
"776","WAAMAL0001-56962","2014-06-25",-32.0631416666667,126.279308333333,-2,-1.03470609492639,2.07870685348421,0.0533926601518725,1.48732464403186,1460
"777","WAAMAL0002-58521","2016-09-30",-32.814725,119.142836111111,-7,-0.245942720097662,0.800910050146071,-0.612496137254195,0.146928469854995,950
"778","WAAMAL0003-58522","2016-09-30",-32.8745888888889,119.158022222222,-8,0.041760538307277,0.615412676383527,-0.62190808788483,-0.114254189410319,938
"779","WAAMUR0001-58498","2016-09-30",-28.0651111111111,121.013705555556,-1,0.58832990045208,-0.182997950436044,-0.703060365860731,-0.0369318059421721,1030
"780","WAAMUR0002-58510","2016-09-30",-28.143125,120.966122222222,-1,1.18835417271522,-0.759413420798165,-0.84352734916782,-0.00673797630802138,1061
"781","WAAMUR0003-58755","2019-08-19",-26.8731969,116.6355751,-2,-0.438934928672156,1.36004243683115,-0.753041779574299,0.16584457637683,1053
"782","WAAMUR0004-58813","2019-08-19",-26.4917943,116.5814233,-3,-0.673826718763572,1.57980903186026,-0.245749884330449,0.479004070136302,1054
"783","WAAMUR0005-58761","2019-08-19",-26.5686423,116.6085684,-3,0.383604939113162,0.480223239801062,-0.695308507159697,-0.134612219660576,1054
"784","WAAMUR0006-58763","2019-08-19",-26.6949439,116.7166219,-4,0.52557920359143,0.519051168439523,-0.944935310504096,-0.398456113484133,1081
"785","WAAMUR0007-58812","2019-08-19",-26.7993437125397,116.648383773263,-4,-0.52873022196138,1.00570402229692,-0.496467328346168,0.148380822891916,1080
"786","WAAMUR0008-58765","2019-08-27",-26.7456814,116.8295422,3,0.809973394874247,-0.185028523207204,-0.807611353833882,-0.406601127871922,1189
"787","WAAMUR0028-53572","2014-08-16",-27.3891611111111,120.698586111111,-1,-0.218087849640215,0.710932255477673,-0.248915996701345,-0.141613600821184,1031
"788","WAAMUR0029-53573","2014-08-16",-27.3993694444444,120.682205555556,-3,-0.302515850582523,0.277957462198664,0.0808336655562823,0.367955283326773,1031
"789","WAAMUR0030-53464","2014-03-25",-27.382775,120.691152777778,-2,-0.249397875258078,1.21918825363507,-0.846356960108723,-0.398493058573126,1031
"790","WAAMUR0031-53465","2014-03-25",-27.4386166666667,120.655516666667,-3,-0.0501337776949352,0.922011340823909,-0.701707383672588,-0.247994894292857,1031
"791","WAANOK0001-58752","2019-06-29",-15.2243456777205,126.214664839634,2,1.72977231712485,-1.02275025361326,-0.328080131129502,-0.942302016710447,1362
"792","WAANOK0002-58754","2019-06-29",-15.2295384,126.2081139,1,1.08112640241444,-0.469289343793357,-0.407313911204638,-0.633514194224671,1399
"793","WAANOK0003-58773","2019-06-29",-14.8470567,126.2793561,1,0.451316151016705,-1.28077216804715,1.19874158320277,-0.771889596131957,1500
"794","WAANOK0004-58756","2019-06-29",-14.783264094,126.493138724,0,-0.45174334649271,-0.352331519290974,0.884430161301675,-1.07458689530858,1071
"795","WAANOK0005-58746","2019-06-29",-14.796853,126.540517,0,0.536191887476885,-1.17447301151541,0.608300419569665,-0.882773171294747,1071
"796","WAANOK0006-58753","2019-06-29",-14.84238,126.28239,-1,-0.0927946732903093,-0.851370023123296,1.09097901098405,-0.242695021466429,1484
"797","WAANOK0007-58762","2019-07-07",-14.57553,126.56193,6,0.153178021658926,-0.494593533146776,0.531771252252404,-0.794772044659967,1071
"798","WAANOK0008-58744","2019-06-29",-14.7823306,126.4903962,-2,-0.30784023724879,-0.660765878493974,1.15383780182259,-1.1113606353082,1071
"799","WAANUL0001-56966","2014-06-25",-31.7340666666667,125.869944444444,-4,-0.37429546081734,2.17911114970889,-1.17898534529918,0.465007268799462,879
"800","WAANUL0002-56945","2014-06-25",-31.6990694444444,125.861055555556,-4,-0.538531506969784,2.10004103536688,-0.864560606682964,0.41730922327196,879
"801","WAANUL0003-56946","2014-07-02",-29.7187777777778,125.315836111111,1,-0.24846457478146,1.19917201660051,-0.695629188741477,0.406517169207811,1115
"802","WAANUL0004-56967","2014-07-03",-29.4734361111111,127.071927777778,1,-1.31386252223598,3.22376714117102,-0.488021449927989,0.298530409379685,1994
"803","WAANUL0005-56931","2014-09-06",-30.0122638888889,127.690208333333,1,-0.662371633333793,0.646411469460481,-0.0689560378014547,-0.0695116158026172,910
"804","WAANUL0006-56929","2014-09-06",-30.0255694444444,127.730944444444,0,-0.559408635697871,1.37221510466189,-0.598752133922159,0.0672552003107583,910
"805","WAANUL0007-56932","2014-09-06",-30.0354805555556,127.789519444444,-1,-0.88910259975123,1.59786402306754,-0.456743407949955,0.624895149393387,910
"806","WAANUL0008-56933","2014-09-06",-30.0722555555556,127.91645,-1,0.674209220858227,0.0180035741238716,-0.93068305479689,-0.466677933159336,910
"807","WAANUL0009-56934","2014-09-06",-29.6561055555556,127.068638888889,-2,0.437675045508166,0.261080385431398,-0.81462008347805,-0.225139986036597,1920
"808","WAAPIL0001-57619","2015-04-27",-22.6008194444444,118.281502777778,-1,-1.23602182434845,1.57578467556867,0.133400797248282,1.76737343886362,2111
"809","WAAPIL0002-57620","2015-04-26",-21.5912222222222,117.066358333333,-4,-2.41884105721339,-2.38580740363705,4.62700138050562,9.34033574443276,1371
"810","WAAPIL0003-57601","2015-08-31",-21.5411027777778,117.057005555556,1,1.94336016483486,-1.1189979995282,-1.69747203890555,0.115475964360998,1574
"811","WAAPIL0004-57085","2015-09-01",-21.3949305555556,117.169836111111,2,0.576360511158139,-0.270160572501927,-0.451835878620599,-0.261514455066009,1122
"812","WAAPIL0005-57618","2015-09-01",-21.5712388888889,117.056258333333,1,-0.3561273692262,0.696814980544337,-0.455451860182374,0.792968080413633,1499
"813","WAAPIL0007-57602","2015-09-01",-21.6771416666667,116.973991666667,0,0.346442957662588,-0.518865297742713,-0.102868253645448,0.211224416735795,2037
"814","WAAPIL0008-57605","2015-09-01",-21.6628833333333,117.704727777778,-1,-0.650430590625041,0.449915065239442,0.300678374573198,0.169796800702347,1045
"815","WAAPIL0009-57606","2015-09-01",-21.8727972222222,117.824405555556,-1,-0.457977279043555,0.278053881998952,0.378983729850783,0.412951051484159,1045
"816","WAAPIL0010-57607","2015-09-01",-21.8570333333333,117.97935,-2,0.318142094073042,0.395788929124174,-0.742817306106929,0.135399661815079,1054
"817","WAAPIL0011-57608","2015-09-01",-21.891925,117.999286111111,-3,-0.25266492672376,0.600596760457704,-0.336618846066872,0.241560607859481,1057
"818","WAAPIL0012-57609","2015-09-01",-22.6208583333333,118.314302777778,-4,-0.752350747305284,0.935787052144348,0.328774958461334,0.59962347479849,1997
"819","WAAPIL0014-57611","2015-09-09",-22.635899029,118.224854816,3,-1.3061669808347,1.31603989806152,0.704040001109281,0.72288958528226,2119
"820","WAAPIL0015-57613","2015-09-09",-22.6092777777778,117.93565,3,-0.797045817412141,0.627927451008194,0.435808595524394,-0.00188913867687229,1725
"821","WAAPIL0016-57615","2015-09-09",-22.7235888888889,118.268075,2,-0.185027924727614,0.949603907865923,-0.865976327136375,0.288186223971012,2077
"822","WAAPIL0018-57617","2015-09-10",-22.3355416666667,118.987772222222,2,-0.125853924906797,0.898525404573669,-0.51405695325149,-0.457110720856621,1085
"823","WAAPIL0019-57614","2015-09-02",-22.3029222222222,119.012908333333,-7,-0.422324918562018,1.0283539169411,-0.264263041768683,0.255556357954035,1058
"824","WAAPIL0020-58032","2016-08-02",-21.6144333333333,117.120475,5,1.1670079422408,-0.618668749790896,-1.0915954198006,-0.189399996761749,1122
"825","WAAPIL0021-58034","2016-08-02",-21.6064388888889,117.116136111111,5,1.15961995792306,-0.495057834108082,-1.02275797580907,0.489151422881323,1128
"826","WAAPIL0022-58035","2016-07-25",-21.5814194444444,117.097355555556,-4,0.0234290992309344,-0.207907358892182,0.226856855079073,0.83768564616208,1181
"827","WAAPIL0023-58036","2016-08-03",-22.255,118.695491666667,3,-1.20202826183735,1.00630293315914,0.977881391073088,0.792861276691688,1059
"828","WAAPIL0024-58040","2016-08-03",-22.4671,119.085222222222,2,-0.468241332130173,1.07555370957837,-0.269004261344071,1.34780424956906,1085
"829","WAAPIL0025-58043","2016-08-04",-22.7082138888889,119.708686111111,2,-0.120710306910536,0.643167887521896,-0.664275164003487,0.146524118019153,2112
"830","WAAPIL0026-58044","2016-08-03",-22.7669277777778,119.631438888889,1,-0.77932917758555,0.890486585018287,0.365417550843238,0.47221311675053,2112
"831","WAAPIL0027-58041","2016-08-04",-22.6915666666667,119.773977777778,1,-0.505747779858485,2.0751937674534,-0.777816830818275,-0.579424741175755,2109
"832","WAAPIL0028-58042","2016-08-03",-22.6765527777778,119.840088888889,0,0.0689318137849419,0.128096547122796,-0.20111568290181,0.24442248098258,2033
"833","WAAPIL0029-58045","2016-08-04",-22.6619361111111,119.917738888889,0,0.798810229898508,-0.448307002923242,-0.679102780346172,0.0248569588572814,1333
"834","WAAPIL0030-58057","2016-08-04",-23.3147388888889,119.632483333333,-1,-0.368245551299194,-0.170785989785694,0.688066381630685,0.945574107228896,2107
"835","WAAPIL0031-58415","2016-08-03",-23.1460472222222,119.265341666667,-3,-0.349408605978737,-0.0363001628287471,0.577241119912247,0.738158891799626,1109
"836","WAAPIL0032-58416","2016-08-03",-23.1856638888889,119.237930555556,-3,0.530656808658444,-0.899993932871583,-0.200682524955899,0.450363481929112,1081
"837","WAAPIL0033-58417","2016-08-11",-23.2140083333333,119.202358333333,4,1.00416634128967,-1.25079650138905,-0.0707988770219521,0.771889667062388,1071
"838","WAAPIL0034-58418","2016-08-12",-23.3019861111111,120.217119444444,3,-0.899566227822586,-0.557366683169339,1.07133165598893,1.08845379301974,1050
"839","WAAPIL0035-58419","2016-08-12",-23.365975,120.344155555556,3,-0.492842752688447,0.411164991157257,0.254264095811638,0.318181406649388,1050
"840","WAASWA0001-58029","2016-09-03",-32.3442472222222,115.902391666667,1,0.113331975627107,-0.348658599315925,0.168159593664748,-0.0567083521519128,2019
"841","WAASWA0002-58030","2016-09-03",-32.3351555555556,115.907163888889,0,-0.012941945357021,-0.629815286379385,0.609008020098902,-0.145670164622266,2019
"842","WAASWA0003-58031","2016-09-04",-32.3373194444444,115.913566666667,0,2.13210889947515,-1.20715300890234,-0.72981159065472,-0.514873997229076,2012
"843","WAASWA0004-58499","2016-10-05",-31.3754861111111,115.713483333333,6,-0.311174232622449,-0.175919016626312,0.526645448556671,-0.34507522405335,1929
"844","WAAVIB0001-58494","2016-06-05",-15.5786611111111,128.367061111111,0,-0.599075503694479,-0.119449632231171,0.825711363097814,-0.273131680629853,1047
"845","WAAVIB0002-58497","2016-06-05",-15.7198138888889,128.271597222222,-1,0.0964467154680635,-0.193785869811776,0.0722068653985825,0.0289960915854696,1047
"846","WAAVIB0003-58500","2016-06-05",-16.0062611111111,128.023327777778,-2,-0.715165582260968,1.35124049940277,-0.679026893955031,1.05145387199354,1047
"847","WAAVIB0004-58504","2016-06-05",-15.8196055555556,128.097883333333,-3,-0.760897102469834,0.545538395710503,0.181737300912371,0.992332680572197,1047
"848","WAAYAL0001-58784","2019-07-24",-26.1462453631566,113.159072818851,-4,1.15970807842924,1.1689910539951,-1.43262381186991,-0.368532933151345,1014
"849","WAAYAL0002-58818","2019-08-01",-26.2520621508029,113.298021246241,3,1.18661648416894,1.50292666616245,-1.71463235758485,0.176837508507433,1015
"850","WAAYAL0003-58780","2019-08-01",-26.2641743,113.3194282,3,1.31633691799805,1.49067535332736,-1.88635934146115,0.355326378150086,1015
"851","WAAYAL0004-58820","2019-08-01",-26.2546195063196,113.3012957223,2,1.66755553375817,1.48905912076719,-2.00757065300279,0.265413489046155,1015
"852","WAAYAL0005-58781","2019-08-01",-26.38997799,113.3111487,2,0.832224769736549,1.75482540320137,-1.74084340522629,-0.130394997841328,1015
"853","WAAYAL0006-58766","2019-08-20",-29.4468232,116.9988937,-6,-0.458308940959196,1.21655527045533,-1.10186635931654,0.30614516355921,1040
"854","WAAYAL0007-58819","2019-08-28",-29.506912846362,116.952379968716,2,-0.0485435851813308,0.962664883672184,-1.06060244222817,-0.0159126080096217,1061
"855","WAAYAL0008-58814","2019-08-28",-29.4822659,117.0301964,1,-0.496776214830861,0.791636527219065,-0.149261934512846,0.0679652835996519,1061
"856","WAGCOO0001-53613","2012-11-07",-30.4361277777778,120.642905555556,30,-0.0328712420448494,0.051787755453317,0.0292518225518428,-0.280486713409993,2000
"857","WAGCOO0004-53615","2012-10-06",-30.4652583333333,120.806083333333,-4,-0.717300957582575,0.00614414342975175,1.01979407654133,0.366474905623225,2002
