"","site_location_name","point","estimation_2","missing","x","y"
"2034","SAASTP0026","NW","False","FALSE",281530.593558195,-3018404.6804182
"2035","SAASTP0026","SE","False","FALSE",281627.004410535,-3018508.26307754
"2036","SAASTP0026","SW","False","FALSE",281528.223055899,-3018505.93289522
"2037","SAASTP0027","NE","False","FALSE",277041.937581487,-3012513.57412441
"2038","SAASTP0027","NW","False","FALSE",276943.010328733,-3012508.25399681
"2039","SAASTP0027","SE","False","FALSE",277039.955179074,-3012614.83515636
"2040","SAASTP0027","SW","False","FALSE",276941.567061314,-3012609.83898603
"2041","SAASTP0028","NE","False","FALSE",277192.80433615,-3009519.24476448
"2042","SAASTP0028","NW","False","FALSE",277093.783887705,-3009517.03921566
"2043","SAASTP0028","SE","False","FALSE",277190.541669728,-3009620.8114148
"2044","SAASTP0028","SW","False","FALSE",277092.074375133,-3009618.30622801
"2045","SAASTP0029","NE","False","FALSE",374942.762851634,-3054340.87288601
"2046","SAASTP0029","NW","False","FALSE",374844.118226991,-3054337.5779853
"2047","SAASTP0029","SE","False","FALSE",374939.991871755,-3054441.4906559
"2048","SAASTP0029","SW","False","FALSE",374840.514041576,-3054438.79460071
"2049","SAASTP0030","NE","False","FALSE",689228.381717585,-3203014.95267822
"2050","SAASTP0030","NW","False","FALSE",689130.288769544,-3202999.32409256
"2051","SAASTP0030","SE","False","FALSE",689221.643464596,-3203107.35664678
"2052","SAASTP0030","SW","False","FALSE",689123.072492745,-3203100.23812371
"2053","SAASTP0031","NE","False","FALSE",688899.367003892,-3201502.47672866
"2054","SAASTP0031","NW","False","FALSE",688800.783053583,-3201495.36078854
"2055","SAASTP0031","SE","False","FALSE",688892.153096011,-3201603.39153083
"2056","SAASTP0031","SW","False","FALSE",688793.51329586,-3201597.28342097
"2057","SAASTP0032","NE","False","FALSE",689481.332214056,-3202940.47346382
"2058","SAASTP0032","NW","False","FALSE",689382.615416802,-3202933.35707273
"2059","SAASTP0032","SE","False","FALSE",689474.050626304,-3203041.47142322
"2060","SAASTP0032","SW","False","FALSE",689375.325055557,-3203034.35455187
"2061","SAASTP0033","NE","False","FALSE",322406.744323354,-3307929.46300133
"2062","SAASTP0033","NW","False","FALSE",322307.84396151,-3307925.11456265
"2063","SAASTP0033","SE","False","FALSE",322403.818504494,-3308028.92177739
"2064","SAASTP0033","SW","False","FALSE",322305.725795416,-3308014.96066744
"2065","SAASTP0034","NE","False","FALSE",335541.014524186,-3308589.339278
"2066","SAASTP0034","NW","False","FALSE",335443.368413449,-3308584.16376701
"2067","SAASTP0034","SE","False","FALSE",335539.338381101,-3308689.2469589
"2068","SAASTP0034","SW","False","FALSE",335440.326178996,-3308686.37698876
"2069","SASMDD0001","NE","False","FALSE",788628.002176561,-3737451.49607417
"2070","SASMDD0001","NW","False","FALSE",788528.688560943,-3737444.50008294
"2071","SASMDD0001","SE","False","FALSE",788621.055868383,-3737550.98598798
"2072","SASMDD0001","SW","False","FALSE",788521.692366931,-3737544.60687019
"2073","SASMDD0002","NE","False","FALSE",789136.504772213,-3738494.61613094
"2074","SASMDD0002","NW","False","FALSE",789037.447574118,-3738487.6325102
"2075","SASMDD0002","SE","False","FALSE",789129.225394508,-3738595.01262195
"2076","SASMDD0002","SW","False","FALSE",789030.115792606,-3738588.95636366
"2077","SASMDD0003","NE","False","FALSE",788617.782645888,-3736542.80617414
"2078","SASMDD0003","NW","False","FALSE",788517.894507829,-3736536.70415101
"2079","SASMDD0003","SE","False","FALSE",788611.042844677,-3736642.93190081
"2080","SASMDD0003","SW","False","FALSE",788511.743112283,-3736635.62788406
"2081","SASMDD0004","NE","False","FALSE",802263.07701156,-3737717.66339312
"2082","SASMDD0004","NW","False","FALSE",802163.445738628,-3737711.46197895
"2083","SASMDD0004","SE","False","FALSE",802255.652629608,-3737818.6739494
"2084","SASMDD0004","SW","False","FALSE",802157.103540343,-3737811.6145385
"2085","SASMDD0005","NE","False","FALSE",801621.386017193,-3735165.22217521
"2086","SASMDD0005","NW","False","FALSE",801522.267840708,-3735158.75211393
"2087","SASMDD0005","SE","False","FALSE",801614.792910702,-3735265.36217454
"2088","SASMDD0005","SW","False","FALSE",801516.735910579,-3735258.34327389
"2089","SASMDD0006","NE","False","FALSE",801770.463129392,-3734999.0766
"2090","SASMDD0006","NW","False","FALSE",801671.119888823,-3734991.96854451
"2091","SASMDD0006","SE","False","FALSE",801763.569707953,-3735099.81780908
"2092","SASMDD0006","SW","False","FALSE",801664.462962843,-3735093.03665025
"2093","SASMDD0008","NE","False","FALSE",804261.649212224,-3743150.23573776
"2094","SASMDD0008","NW","False","FALSE",804163.543021903,-3743144.73907513
"2095","SASMDD0008","SE","False","FALSE",804254.045791056,-3743249.67058034
"2096","SASMDD0008","SW","False","FALSE",804153.615855813,-3743244.63568014
"2097","SASMDD0009","NE","False","FALSE",798109.780937979,-3744533.06622493
"2098","SASMDD0009","NW","False","FALSE",798010.465148683,-3744525.96104477
"2099","SASMDD0009","SE","False","FALSE",798102.582540173,-3744633.25879098
"2100","SASMDD0009","SW","False","FALSE",798003.351659357,-3744626.27114805
"2101","SASMDD0010","NE","False","FALSE",787574.367646747,-3737527.44384439
"2102","SASMDD0010","NW","False","FALSE",787475.05464755,-3737520.4567864
"2103","SASMDD0010","SE","False","FALSE",787567.111176917,-3737627.84355219
"2104","SASMDD0010","SW","False","FALSE",787467.789859523,-3737620.85593992
"2105","SASMDD0011","NE","False","FALSE",799793.182332057,-3740022.06876437
"2106","SASMDD0011","NW","False","FALSE",799693.86052808,-3740015.2867448
"2107","SASMDD0011","SE","False","FALSE",799787.064529723,-3740122.85221302
"2108","SASMDD0011","SW","False","FALSE",799687.496057207,-3740116.05334466
"2109","SASMDD0012","NE","False","FALSE",803595.248022962,-3744779.82642999
"2110","SASMDD0012","NW","False","FALSE",803495.945344327,-3744773.32137643
"2111","SASMDD0012","SE","False","FALSE",803588.334474177,-3744880.54820717
"2112","SASMDD0012","SW","False","FALSE",803489.053871152,-3744873.73400361
"2113","SASMDD0014","NE","False","FALSE",799272.493164657,-3742095.57485449
"2114","SASMDD0014","NW","False","FALSE",799173.723343482,-3742088.52305063
"2115","SASMDD0014","SE","False","FALSE",799265.9588919,-3742195.08545413
"2116","SASMDD0014","SW","False","FALSE",799167.147778271,-3742188.6510534
"2117","SASMDD0016","NE","False","FALSE",801091.909340643,-3733183.28852258
"2118","SASMDD0016","NW","False","FALSE",800991.68370562,-3733177.67945753
"2119","SASMDD0016","SE","False","FALSE",801084.808008521,-3733283.39734881
"2120","SASMDD0016","SW","False","FALSE",800985.45019815,-3733276.29509702
"2121","SASMDD0017","NE","False","FALSE",801051.428543256,-3733033.9753712
"2122","SASMDD0017","NW","False","FALSE",800951.58515931,-3733026.53075116
"2123","SASMDD0017","SE","False","FALSE",801044.327620586,-3733134.08449594
"2124","SASMDD0017","SW","False","FALSE",800945.225310605,-3733127.00125319
"2125","SASMDD0018","NE","False","FALSE",787680.711141606,-3737433.70599191
"2126","SASMDD0018","NW","False","FALSE",787582.415179285,-3737426.78646047
"2127","SASMDD0018","SE","False","FALSE",787673.958126447,-3737534.13973456
"2128","SASMDD0018","SW","False","FALSE",787574.901934124,-3737527.1690934
"2129","SASRIV0001","NE","False","FALSE",803906.61784204,-3742419.93913779
"2130","SASRIV0001","NW","False","FALSE",803807.047671455,-3742413.41446952
"2131","SASRIV0001","SE","False","FALSE",803899.72393725,-3742520.35606291
"2132","SASRIV0001","SW","False","FALSE",803800.679957395,-3742513.55683553
"2133","SASRIV0002","NE","False","FALSE",806129.699521259,-3743131.5521409
"2134","SASRIV0002","NW","False","FALSE",806029.66466283,-3743124.35480534
"2135","SASRIV0002","SE","False","FALSE",806122.82887257,-3743231.34826373
"2136","SASRIV0002","SW","False","FALSE",806022.731009583,-3743225.07862993
"2137","SATEYB0001","NE","False","FALSE",612933.435837204,-3782924.89818719
"2138","SATEYB0001","NW","False","FALSE",612833.391988063,-3782921.19296163
"2139","SATEYB0001","SE","False","FALSE",612927.561858738,-3783027.13837009
"2140","SATEYB0001","SW","False","FALSE",612827.862818165,-3783021.59310218
"2141","SATEYB0002","NE","False","FALSE",561400.806686341,-3666999.28299212
"2142","SATEYB0002","NW","False","FALSE",561302.893291847,-3666995.2393298
"2143","SATEYB0002","SE","False","FALSE",561397.626475505,-3667098.45596505
"2144","SATEYB0002","SW","False","FALSE",561297.577509235,-3667096.17327748
"2145","SATFLB0001","NE","False","FALSE",626752.795691074,-3795337.81321632
"2146","SATFLB0001","NW","False","FALSE",626653.40797182,-3795333.08876511
"2147","SATFLB0001","SE","False","FALSE",626745.891264207,-3795437.80526849
"2148","SATFLB0001","SW","False","FALSE",626647.278325867,-3795432.81246945
"2149","SATFLB0002","NE","False","FALSE",630617.760898718,-3803808.03938898
"2150","SATFLB0002","NW","False","FALSE",630518.206525103,-3803802.96011151
"2151","SATFLB0002","SE","False","FALSE",630611.800082197,-3803908.68479283
"2152","SATFLB0002","SW","False","FALSE",630513.062634227,-3803902.719847
"2153","SATFLB0003","NE","False","FALSE",640155.669947685,-3792488.69622203
"2154","SATFLB0003","NW","False","FALSE",640057.255392006,-3792483.85099334
"2155","SATFLB0003","SE","False","FALSE",640151.538034594,-3792590.63064354
"2156","SATFLB0003","SW","False","FALSE",640050.806692144,-3792582.9815107
"2157","SATFLB0004","NE","False","FALSE",618757.50367698,-3427895.55801816
"2158","SATFLB0004","NW","False","FALSE",618655.216927955,-3427891.54053955
"2159","SATFLB0004","SE","False","FALSE",618750.219278296,-3427996.40394892
"2160","SATFLB0004","SW","False","FALSE",618651.658513312,-3427991.33252535
"2161","SATFLB0005","NE","False","FALSE",618735.350072863,-3426517.49823371
"2162","SATFLB0005","NW","False","FALSE",618636.729265319,-3426513.35844899
"2163","SATFLB0005","SE","False","FALSE",618730.38743888,-3426619.08730269
"2164","SATFLB0005","SW","False","FALSE",618631.551822485,-3426614.00248328
"2165","SATFLB0006","NE","False","FALSE",643714.829137399,-3367283.83483553
"2166","SATFLB0006","NW","False","FALSE",643616.223225091,-3367275.58390637
"2167","SATFLB0006","SE","False","FALSE",643709.699948924,-3367381.73121776
"2168","SATFLB0006","SW","False","FALSE",643609.07745395,-3367376.98332686
"2169","SATFLB0007","NE","False","FALSE",620073.753177149,-3452197.63416972
"2170","SATFLB0007","NW","False","FALSE",619978.113670872,-3452188.52041516
"2171","SATFLB0007","SE","False","FALSE",620066.3758534,-3452298.30169023
"2172","SATFLB0007","SW","False","FALSE",619967.621727597,-3452290.97412182
"2173","SATFLB0008","NE","False","FALSE",555878.788287225,-3536088.77536424
"2174","SATFLB0008","NW","False","FALSE",555779.725203215,-3536085.92785147
"2175","SATFLB0008","SE","False","FALSE",555876.845223354,-3536188.53684242
"2176","SATFLB0008","SW","False","FALSE",555777.376435076,-3536187.19068713
"2177","SATFLB0009","NE","False","FALSE",557226.620813971,-3534982.72816895
"2178","SATFLB0009","NW","False","FALSE",557126.697785071,-3534978.6665107
"2179","SATFLB0009","SE","False","FALSE",557223.657540137,-3535084.48915564
"2180","SATFLB0009","SW","False","FALSE",557126.565601037,-3535081.67713659
"2181","SATFLB0010","NE","False","FALSE",560507.127923284,-3593110.04780003
"2182","SATFLB0010","NW","False","FALSE",560408.216124265,-3593102.54187442
"2183","SATFLB0010","SE","False","FALSE",560500.582413528,-3593210.54656578
"2184","SATFLB0010","SW","False","FALSE",560400.405912732,-3593204.62198723
"2185","SATFLB0011","NE","False","FALSE",570553.04254895,-3584630.5997416
"2186","SATFLB0011","NW","False","FALSE",570454.140905292,-3584623.11637344
"2187","SATFLB0011","SE","False","FALSE",570545.532012961,-3584731.04474972
"2188","SATFLB0011","SW","False","FALSE",570446.319279533,-3584723.07765178
"2189","SATFLB0012","NE","False","FALSE",611195.533787892,-3824805.89132629
"2190","SATFLB0012","NW","False","FALSE",611095.671525314,-3824799.31970875
"2191","SATFLB0012","SE","False","FALSE",611190.11958575,-3824905.41847373
"2192","SATFLB0012","SW","False","FALSE",611091.352163717,-3824900.25835736
"2193","SATFLB0013","NE","False","FALSE",607253.086110866,-3716771.82531648
"2194","SATFLB0013","NW","False","FALSE",607153.940158048,-3716766.94329075
"2195","SATFLB0013","SE","False","FALSE",607247.884312239,-3716871.8179978
"2196","SATFLB0013","SW","False","FALSE",607148.586197007,-3716867.57913504
"2197","SATFLB0014","NE","False","FALSE",639360.307550567,-3728633.38138461
"2198","SATFLB0014","NW","False","FALSE",639259.896451357,-3728627.59866296
"2199","SATFLB0014","SE","False","FALSE",639354.16515974,-3728733.85942271
"2200","SATFLB0014","SW","False","FALSE",639254.824829126,-3728728.71017228
"2201","SATFLB0015","NE","False","FALSE",612585.403366201,-3830742.95772776
"2202","SATFLB0015","NW","False","FALSE",612485.808331174,-3830741.44881876
"2203","SATFLB0015","SE","False","FALSE",612583.835227135,-3830843.13850301
"2204","SATFLB0015","SW","False","FALSE",612484.250144705,-3830841.63007868
"2205","SATFLB0016","NE","False","FALSE",697769.056661908,-3321773.47255228
"2206","SATFLB0016","NW","False","FALSE",697670.183201833,-3321767.16133371
"2207","SATFLB0016","SE","False","FALSE",697763.538201788,-3321873.87986601
"2208","SATFLB0016","SW","False","FALSE",697664.657164792,-3321867.88030131
"2209","SATFLB0017","NE","False","FALSE",701070.700331537,-3320653.14270651
"2210","SATFLB0017","NW","False","FALSE",700972.029930689,-3320647.75199687
"2211","SATFLB0017","SE","False","FALSE",701064.862868545,-3320754.15565743
"2212","SATFLB0017","SW","False","FALSE",700966.459106414,-3320748.78147691
"2213","SATFLB0018","NE","False","FALSE",697091.04199908,-3307764.29223881
"2214","SATFLB0018","NW","False","FALSE",696992.586507137,-3307758.01815609
"2215","SATFLB0018","SE","False","FALSE",697085.441350425,-3307864.85487426
"2216","SATFLB0018","SW","False","FALSE",696986.24785257,-3307859.32322319
"2217","SATFLB0019","NE","False","FALSE",688412.318817561,-3307323.19445147
"2218","SATFLB0019","NW","False","FALSE",688313.557927803,-3307317.5967375
"2219","SATFLB0019","SE","False","FALSE",688406.353095697,-3307423.8979267
"2220","SATFLB0019","SW","False","FALSE",688307.814428525,-3307418.93702164
"2221","SATFLB0020","NE","False","FALSE",687647.100532786,-3311338.9070825
"2222","SATFLB0020","NW","False","FALSE",687548.381801671,-3311333.31612927
"2223","SATFLB0020","SE","False","FALSE",687641.786063993,-3311440.47995517
"2224","SATFLB0020","SW","False","FALSE",687542.952368316,-3311433.73513898
"2225","SATFLB0021","NE","False","FALSE",685964.300579092,-3328803.31684615
"2226","SATFLB0021","NW","False","FALSE",685865.997667624,-3328797.44300841
"2227","SATFLB0021","SE","False","FALSE",685958.045514936,-3328904.61181011
"2228","SATFLB0021","SW","False","FALSE",685859.70822899,-3328899.36014717
"2229","SATFLB0022","NE","False","FALSE",686583.11202055,-3328153.92344013
"2230","SATFLB0022","NW","False","FALSE",686484.264294959,-3328148.32609223
"2231","SATFLB0022","SE","False","FALSE",686577.373996029,-3328255.24816092
"2232","SATFLB0022","SW","False","FALSE",686478.818486721,-3328249.04436159
"2233","SATFLB0023","NE","False","FALSE",670916.442880018,-3348986.56551111
"2234","SATFLB0023","NW","False","FALSE",670817.516980466,-3348980.77015849
"2235","SATFLB0023","SE","False","FALSE",670910.8610948,-3349087.25958904
"2236","SATFLB0023","SW","False","FALSE",670811.91877944,-3349081.77531513
"2237","SATFLB0024","NE","False","FALSE",623177.098825431,-3364547.00127729
"2238","SATFLB0024","NW","False","FALSE",623078.430323898,-3364539.783279
"2239","SATFLB0024","SE","False","FALSE",623169.719555946,-3364647.81316138
"2240","SATFLB0024","SW","False","FALSE",623071.051877758,-3364640.59522513
"2241","SATFLB0025","NE","False","FALSE",628084.886370762,-3367509.64636504
"2242","SATFLB0025","NW","False","FALSE",627985.788074533,-3367505.11889502
"2243","SATFLB0025","SE","False","FALSE",628078.874427991,-3367609.98988912
"2244","SATFLB0025","SW","False","FALSE",627980.86864276,-3367604.89656339
"2245","SATFLB0026","NE","False","FALSE",618326.105530006,-3825957.08930249
"2246","SATFLB0026","NW","False","FALSE",618225.402862591,-3825953.59055375
"2247","SATFLB0026","SE","False","FALSE",618320.416816746,-3826059.24787779
"2248","SATFLB0026","SW","False","FALSE",618220.708675892,-3826056.11292456
"2249","SATFLB0027","NE","False","FALSE",607355.719713889,-3847144.08106344
"2250","SATFLB0027","NW","False","FALSE",607259.477323422,-3847136.26003683
"2251","SATFLB0027","SE","False","FALSE",607348.596319595,-3847246.42694429
"2252","SATFLB0027","SW","False","FALSE",607252.609121379,-3847238.61929219
"2253","SATFLB0028","NE","False","FALSE",589926.642255969,-3675551.98051357
"2254","SATFLB0028","NW","False","FALSE",589828.033228473,-3675547.66257024
"2255","SATFLB0028","SE","False","FALSE",589921.57064828,-3675653.22417624
"2256","SATFLB0028","SW","False","FALSE",589823.547053642,-3675647.38237208
"2257","SATKAN0001","NE","False","FALSE",566549.074225474,-3903527.11779203
"2258","SATKAN0001","NW","False","FALSE",566450.165796363,-3903521.64877068
"2259","SATKAN0001","SE","False","FALSE",566544.465188341,-3903626.05627578
"2260","SATKAN0001","SW","False","FALSE",566444.234618258,-3903622.06602703
"2261","SATKAN0002","NE","False","FALSE",607272.164534919,-3868188.57135601
"2262","SATKAN0002","NW","False","FALSE",607172.089738332,-3868184.87187488
"2263","SATKAN0002","SE","False","FALSE",607266.370016784,-3868289.39180435
"2264","SATKAN0002","SW","False","FALSE",607166.917038923,-3868283.55957886
"2265","SATKAN0003","NE","False","FALSE",598377.248712643,-3888740.84557982
"2266","SATKAN0003","NW","False","FALSE",598277.224824974,-3888739.68801636
