Label SW,site_location_name,site_location_id,established_date,point,latitude,longitude,threedcq,,,,
,SAASTP0009,60143,11/08/2012,SE,-26.35025556,135.7056222,0.694,,,,
SAASTP0009,SAASTP0009,60143,11/08/2012,SW,-26.35025278,135.7046278,1.225,,,,
,SAASTP0010,60144,12/08/2012,CENTRE,-26.36623056,135.5822111,0.695,,,,
,SAASTP0010,60144,12/08/2012,NE,-26.36577778,135.5827139,0.702,,,,
,SAASTP0010,60144,12/08/2012,NW,-26.36577778,135.5817111,0.576,,,,
,SAASTP0010,60144,12/08/2012,SE,-26.36668056,135.5827139,0.702,,,,
SAASTP0010,SAASTP0010,60144,12/08/2012,SW,-26.36668333,135.5817111,0.624,,,,
,SAASTP0011,60145,13/08/2012,CENTRE,-26.48005,135.45815,0.815,,,,
,SAASTP0011,60145,13/08/2012,NE,-26.4796,135.4586528,0.616,,,,
,SAASTP0011,60145,13/08/2012,NW,-26.47959722,135.45765,0.69,,,,
,SAASTP0011,60145,13/08/2012,SE,-26.4805,135.4586528,0.694,,,,
SAASTP0011,SAASTP0011,60145,13/08/2012,SW,-26.4805,135.4576472,0.735,,,,
,SAASTP0012,60146,14/08/2012,CENTRE,-26.62234444,135.4342278,0.796,,,,
,SAASTP0012,60146,14/08/2012,NE,-26.62189444,135.4347306,0.683,,,,
,SAASTP0012,60146,14/08/2012,NW,-26.62189167,135.4337306,0.803,,,,
,SAASTP0012,60146,14/08/2012,SE,-26.62279722,135.4347306,0.719,,,,
SAASTP0012,SAASTP0012,60146,14/08/2012,SW,-26.62279444,135.4337278,0.641,,,,
,SAASTP0013,60147,15/08/2012,CENTRE,-26.57365,135.3078972,0.837,,,,
,SAASTP0013,60147,15/08/2012,NE,-26.5732,135.3084,0.635,,,,
,SAASTP0013,60147,15/08/2012,NW,-26.5732,135.3073972,0.486,,,,
,SAASTP0013,60147,15/08/2012,SE,-26.57410278,135.3084,0.773,,,,
SAASTP0013,SAASTP0013,60147,15/08/2012,SW,-26.57410278,135.3073917,0.859,,,,
,SAASTP0014,60320,13/09/2012,CENTRE,-27.86070833,136.6498778,0.94,,,,
,SAASTP0014,60320,13/09/2012,NE,-27.86025833,136.6503861,0.892,,,,
,SAASTP0014,60320,13/09/2012,NW,-27.86025833,136.6493722,0.844,,,,
,SAASTP0014,60320,13/09/2012,SE,-27.86116111,136.6503889,0.707,,,,
SAASTP0014,SAASTP0014,60320,13/09/2012,SW,-27.86115,136.6493694,1.226,,,,
,SAASTP0015,60132,12/09/2012,CENTRE,-27.86522222,136.6788361,0.825,,,,
,SAASTP0015,60132,12/09/2012,NE,-27.864778,136.67933,0.804,,,,
,SAASTP0015,60132,12/09/2012,NW,-27.864791,136.678314,0.804,,,,
,SAASTP0015,60132,12/09/2012,SE,-27.86567778,136.6793472,1.051,,,,
SAASTP0015,SAASTP0015,60132,12/09/2012,SW,-27.86566667,136.6783306,1.529,,,,
,SAASTP0016,60133,14/09/2012,CENTRE,-27.83453333,136.6304444,0.973,,,,
,SAASTP0016,60133,14/09/2012,NE,-27.83422,136.631029,,,,,
,SAASTP0016,60133,14/09/2012,NW,-27.83406944,136.6300417,1.379,,,,
,SAASTP0016,60133,14/09/2012,SE,-27.83512222,136.6309167,0.652,,,,
SAASTP0016,SAASTP0016,60133,14/09/2012,SW,-27.83496111,136.6299222,1.028,,,,
,SAASTP0017,60134,15/09/2012,CENTRE,-27.83939444,136.6404222,0.714,,,,
,SAASTP0017,60134,15/09/2012,NE,-27.839041,136.640859,0.993,,,,
,SAASTP0017,60134,15/09/2012,NW,-27.83888611,136.6398556,1.062,,,,
,SAASTP0017,60134,15/09/2012,SE,-27.839925,136.6407361,1.033,,,,
SAASTP0017,SAASTP0017,60134,15/09/2012,SW,-27.83978333,136.6397306,1.065,,,,
,SAASTP0018,60135,16/09/2012,CENTRE,-28.43305833,136.4289306,0.756,,,,
,SAASTP0018,60135,16/09/2012,NE,-28.4326,136.429514,0.614,,,,
,SAASTP0018,60135,16/09/2012,NW,-28.432533,136.428506,0.592,,,,
,SAASTP0018,60135,16/09/2012,SE,-28.433415,136.4294014,1,,,,
SAASTP0018,SAASTP0018,60135,16/09/2012,SW,-28.43342778,136.4283806,0.665,,,,
,SAASTP0019,60148,9/09/2012,CENTRE,-28.41920028,136.4817436,1,,,,
,SAASTP0019,60148,9/09/2012,NE,-28.41874361,136.4822478,1,,,,
,SAASTP0019,60148,9/09/2012,NW,-28.418764,136.481227,1,,,,
,SAASTP0019,60148,9/09/2012,SE,-28.41964583,136.4822603,1,,,,
SAASTP0019,SAASTP0019,60148,9/09/2012,SW,-28.41965694,136.4812397,1,,,,
,SAASTP0020,60149,18/09/2012,CENTRE,-28.43718611,136.4593194,1,,,,
,SAASTP0020,60149,18/09/2012,NE,-28.436738,136.459822,1,,,,
,SAASTP0020,60149,18/09/2012,NW,-28.43673333,136.4588083,1,,,,
,SAASTP0020,60149,18/09/2012,SE,-28.43763889,136.4598306,1,,,,
SAASTP0020,SAASTP0020,60149,18/09/2012,SW,-28.43764444,136.4588139,1,,,,
,SAASTP0021,60150,18/09/2012,CENTRE,-28.40201389,136.5334167,0.623,,,,
,SAASTP0021,60150,18/09/2012,NE,-28.401556,136.53391,,,,,
,SAASTP0021,60150,18/09/2012,NW,-28.40155556,136.5329139,1.03,,,,
,SAASTP0021,60150,18/09/2012,SE,-28.40246389,136.5339278,0.636,,,,
SAASTP0021,SAASTP0021,60150,18/09/2012,SW,-28.40246944,136.5329083,0.655,,,,
,SAASTP0022,60152,17/10/2012,CENTRE,-28.205157,134.536512,999,Estimate,,,
,SAASTP0022,60152,17/10/2012,NE,-28.20488611,134.5370917,0.944,,,,
,SAASTP0022,60152,17/10/2012,NW,-28.20470833,134.5360889,0.696,,,,
,SAASTP0022,60152,17/10/2012,SE,-28.20578333,134.5369972,0.723,,,,
SAASTP0022,SAASTP0022,60152,17/10/2012,SW,-28.20560833,134.536,0.788,,,,
,SAASTP0023,60153,18/10/2012,CENTRE,-28.20850278,134.5854583,1.035,,,,
,SAASTP0023,60153,18/10/2012,NE,-28.20805278,134.5859639,0.759,,,,
,SAASTP0023,60153,18/10/2012,NW,-28.20805,134.58495,0.752,,,,
,SAASTP0023,60153,18/10/2012,SE,-28.20895556,134.5859639,0.714,,,,
SAASTP0023,SAASTP0023,60153,18/10/2012,SW,-28.20895,134.5849472,0.632,,,,
,SAASTP0024,60154,19/10/2012,CENTRE,-27.99364444,134.9743917,0.952,,,,
,SAASTP0024,60154,19/10/2012,NE,-27.99319167,134.9749,1.462,,,,
,SAASTP0024,60154,19/10/2012,NW,-27.99319444,134.9738806,0.775,,,,
,SAASTP0024,60154,19/10/2012,SE,-27.99409444,134.9749,1.375,,,,
SAASTP0024,SAASTP0024,60154,19/10/2012,SW,-27.9941,134.9738889,0.929,,,,
,SAASTP0025,60151,20/10/2012,CENTRE,-27.95927139,134.9718278,1,,,,
,SAASTP0025,60151,20/10/2012,NE,-27.95882028,134.9723364,1,,,,
,SAASTP0025,60151,20/10/2012,NW,-27.95882,134.9713197,1,,,,
,SAASTP0025,60151,20/10/2012,SE,-27.95972306,134.9723361,1,,,,
SAASTP0025,SAASTP0025,60151,20/10/2012,SW,-27.95972278,134.9713194,,,,,
,SAASTP0026,60155,20/10/2012,CENTRE,-27.78842417,134.8927156,1,,,,
,SAASTP0026,60155,20/10/2012,NE,-27.78797306,134.8932236,1,,,,
,SAASTP0026,60155,20/10/2012,NW,-27.78797222,134.8922086,1,,,,
,SAASTP0026,60155,20/10/2012,SE,-27.78887583,134.8932228,1,,,,
SAASTP0026,SAASTP0026,60155,20/10/2012,SW,-27.788875,134.8922078,1,,,,
,SAASTP0027,60156,21/10/2012,CENTRE,-27.73683333,134.8442944,0.769,,,,
,SAASTP0027,60156,21/10/2012,NE,-27.73637222,134.8447639,0.74,,,,
,SAASTP0027,60156,21/10/2012,NW,-27.73634444,134.8437472,0.671,,,,
,SAASTP0027,60156,21/10/2012,SE,-27.737275,134.8447667,0.785,,,,
SAASTP0027,SAASTP0027,60156,21/10/2012,SW,-27.73725,134.8437556,0.831,,,,
,SAASTP0028,60157,21/10/2012,CENTRE,-27.71013333,134.8451278,1.706,,,,
,SAASTP0028,60157,21/10/2012,NE,-27.70965833,134.8456278,0.689,,,,
,SAASTP0028,60157,21/10/2012,NW,-27.70965833,134.8446111,1.21,,,,
,SAASTP0028,60157,21/10/2012,SE,-27.71056389,134.8456278,0.674,,,,
SAASTP0028,SAASTP0028,60157,21/10/2012,SW,-27.71056111,134.8446167,0.991,,,,
,SAASTP0029,60158,23/10/2012,CENTRE,-28.08660833,135.8620222,0.579,,,,
,SAASTP0029,60158,23/10/2012,NE,-28.08617778,135.8624944,0.911,,,,
,SAASTP0029,60158,23/10/2012,NW,-28.086175,135.8614778,0.721,,,,
,SAASTP0029,60158,23/10/2012,SE,-28.087075,135.8624972,0.601,,,,
SAASTP0029,SAASTP0029,60158,23/10/2012,SW,-28.08707778,135.8614722,0.672,,,,
,SAASTP0030,60198,19/08/2013,CENTRE,-29.289755,139.180399,2,,,,
,SAASTP0030,60198,19/08/2013,NE,-29.289387,139.180922,2,,,,
,SAASTP0030,60198,19/08/2013,NW,-29.289297,139.179893,2,,,,
,SAASTP0030,60198,19/08/2013,SE,-29.290213,139.180906,2,,,,
SAASTP0030,SAASTP0030,60198,19/08/2013,SW,-29.290199,139.179877,2,,,,
,SAASTP0031,60201,20/08/2013,CENTRE,-29.276531,139.176095,2,,,,
,SAASTP0031,60201,20/08/2013,NE,-29.276087,139.176617,2,,,,
,SAASTP0031,60201,20/08/2013,NW,-29.276073,139.175588,2,,,,
,SAASTP0031,60201,20/08/2013,SE,-29.276989,139.176601,2,,,,
SAASTP0031,SAASTP0031,60201,20/08/2013,SW,-29.276984,139.175572,2,,,,
,SAASTP0032,60202,20/08/2013,CENTRE,-29.28904167,139.1829861,2,,,,
,SAASTP0032,60202,20/08/2013,NE,-29.28859722,139.1835083,2,,,,
,SAASTP0032,60202,20/08/2013,NW,-29.28858333,139.1824778,2,,,,
,SAASTP0032,60202,20/08/2013,SE,-29.2895,139.1834917,2,,,,
SAASTP0032,SAASTP0032,60202,20/08/2013,SW,-29.28948611,139.1824611,2,,,,
,SAASTP0033,61347,23/05/2019,CENTRE,-30.3602378,135.3903498,,,,,
,SAASTP0033,61347,23/05/2019,NE,-30.3597937,135.3908818,,,,,
,SAASTP0033,61347,23/05/2019,NW,-30.35977833,135.3898409,,,,,
,SAASTP0033,61347,23/05/2019,SE,-30.3606815,135.3908788,,,,,
SAASTP0033,SAASTP0033,61347,23/05/2019,SW,-30.3605802,135.3898437,,,,,
,SAASTP0034,61364,24/05/2019,CENTRE,-30.362943,135.528631,999,Estimate,,,
,SAASTP0034,61364,24/05/2019,NE,-30.3625058,135.529143,0,,,,
,SAASTP0034,61364,24/05/2019,NW,-30.3624837,135.528115,0,,,,
,SAASTP0034,61364,24/05/2019,SE,-30.3633973,135.5291544,0,,,,
SAASTP0034,SAASTP0034,61364,24/05/2019,SW,-30.3633961,135.5281127,0,,,,
,SASMDD0001,60127,21/09/2012,CENTRE,-34.00220556,140.5869528,0.855,,,,
,SASMDD0001,60127,21/09/2012,NE,-34.00176111,140.5874944,1.169,,,,
,SASMDD0001,60127,21/09/2012,NW,-34.00175833,140.5864111,0.957,,,,
,SASMDD0001,60127,21/09/2012,SE,-34.00265556,140.5874917,0.977,,,,
SASMDD0001,SASMDD0001,60127,21/09/2012,SW,-34.00265833,140.5864083,0.911,,,,
,SASMDD0002,60128,23/09/2012,CENTRE,-34.01128889,140.5932472,2.199,,,,
,SASMDD0002,60128,23/09/2012,NE,-34.01078889,140.5937778,0.701,,,,
,SASMDD0002,60128,23/09/2012,NW,-34.01078611,140.5926972,1.189,,,,
,SASMDD0002,60128,23/09/2012,SE,-34.01169167,140.5937722,1.466,,,,
SASMDD0002,SASMDD0002,60128,23/09/2012,SW,-34.01169722,140.5926917,1.01,,,,
,SASMDD0003,60266,1/05/2015,CENTRE,-33.993975,140.5860167,0.75,,,,
,SASMDD0003,60266,1/05/2015,NE,-33.99363611,140.5867194,1.103,,,,
,SASMDD0003,60266,1/05/2015,NW,-33.99364167,140.5856306,1.308,,,,
,SASMDD0003,60266,1/05/2015,SE,-33.99453611,140.5867194,1.14,,,,
SASMDD0003,SASMDD0003,60266,1/05/2015,SW,-33.99453056,140.5856361,0.861,,,,
,SASMDD0004,60257,23/04/2015,CENTRE,-33.99631389,140.7351667,0.551,,,,
,SASMDD0004,60257,23/04/2015,NE,-33.99585833,140.7357083,0.905,,,,
,SASMDD0004,60257,23/04/2015,NW,-33.99586389,140.7346222,0.849,,,,
,SASMDD0004,60257,23/04/2015,SE,-33.99676667,140.7357028,0.622,,,,
SASMDD0004,SASMDD0004,60257,23/04/2015,SW,-33.99676389,140.7346278,0.904,,,,
,SASMDD0005,60129,24/09/2012,CENTRE,-33.97386389,140.7263083,0.88,,,,
,SASMDD0005,60129,24/09/2012,NE,-33.97341389,140.7268472,1.346,,,,
,SASMDD0005,60129,24/09/2012,NW,-33.97341667,140.7257667,0.847,,,,
,SASMDD0005,60129,24/09/2012,SE,-33.97431389,140.72685,1.104,,,,
SASMDD0005,SASMDD0005,60129,24/09/2012,SW,-33.97431111,140.7257806,0.813,,,,
,SASMDD0006,60130,25/09/2012,CENTRE,-33.97228889,140.7278028,0.74,,,,
,SASMDD0006,60130,25/09/2012,NE,-33.97183611,140.7283417,1.36,,,,
,SASMDD0006,60130,25/09/2012,NW,-33.97183333,140.7272583,1.058,,,,
,SASMDD0006,60130,25/09/2012,SE,-33.97274167,140.7283417,0.56,,,,
SASMDD0006,SASMDD0006,60130,25/09/2012,SW,-33.97274167,140.7272611,1.674,,,,
,SASMDD0008,60262,26/04/2015,CENTRE,-34.04363611,140.7611139,1.899,,,,
,SASMDD0008,60262,26/04/2015,NE,-34.04324167,140.7614528,0.985,,,,
,SASMDD0008,60262,26/04/2015,NW,-34.04325278,140.7603833,0.541,,,,
,SASMDD0008,60262,26/04/2015,SE,-34.04413611,140.7614444,1.683,,,,
SASMDD0008,SASMDD0008,60262,26/04/2015,SW,-34.04415278,140.76035,1.771,,,,
,SASMDD0009,60265,30/04/2015,CENTRE,-34.059832,140.695123,2,,,,
,SASMDD0009,60265,30/04/2015,NE,-34.059383,140.695667,2,,,,
,SASMDD0009,60265,30/04/2015,NW,-34.05938,140.694583,2,,,,
,SASMDD0009,60265,30/04/2015,SE,-34.060284,140.695663,2,,,,
SASMDD0009,SASMDD0009,60265,30/04/2015,SW,-34.060282,140.69458,2,,,,
,SASMDD0010,60318,7/03/2012,CENTRE,-34.003525,140.5755667,2,,,,
,SASMDD0010,60318,7/03/2012,NE,-34.003075,140.5761111,2,,,,
,SASMDD0010,60318,7/03/2012,NW,-34.00307222,140.5750278,2,,,,
,SASMDD0010,60318,7/03/2012,SE,-34.00397778,140.5761056,2,,,,
SASMDD0010,SASMDD0010,60318,7/03/2012,SW,-34.003975,140.5750222,2,,,,
,SASMDD0011,60258,24/04/2015,CENTRE,-34.01844167,140.7100583,0.723,,,,
,SASMDD0011,60258,24/04/2015,NE,-34.01798889,140.7106056,0.707,,,,
,SASMDD0011,60258,24/04/2015,NW,-34.01798889,140.7095222,0.738,,,,
,SASMDD0011,60258,24/04/2015,SE,-34.01889444,140.7106139,0.791,,,,
SASMDD0011,SASMDD0011,60258,24/04/2015,SW,-34.01889444,140.7095278,0.687,,,,
,SASMDD0012,59927,19/11/2013,CENTRE,-34.05868333,140.7548417,0.825,,,,
,SASMDD0012,59927,19/11/2013,NE,-34.05823333,140.7554306,1.275,,,,
,SASMDD0012,59927,19/11/2013,NW,-34.05823611,140.7543472,0.843,,,,
,SASMDD0012,59927,19/11/2013,SE,-34.05913889,140.7554306,0.928,,,,
SASMDD0012,SASMDD0012,59927,19/11/2013,SW,-34.05913889,140.7543472,0.997,,,,
,SASMDD0014,59929,20/11/2013,CENTRE,-34.037311,140.705951,1,,,,
,SASMDD0014,59929,20/11/2013,NE,-34.03686111,140.7064889,1.016,,,,
,SASMDD0014,59929,20/11/2013,NW,-34.03685833,140.7054111,0.721,,,,
,SASMDD0014,59929,20/11/2013,SE,-34.03775556,140.7064917,0.747,,,,
SASMDD0014,SASMDD0014,59929,20/11/2013,SW,-34.03775833,140.7054139,0.808,,,,
,SASMDD0016,60260,25/04/2015,CENTRE,-33.95646111,140.719075,1.066,,,,
,SASMDD0016,60260,25/04/2015,NE,-33.95600556,140.7196306,0.599,,,,
,SASMDD0016,60260,25/04/2015,NW,-33.95601667,140.7185389,1.452,,,,
,SASMDD0016,60260,25/04/2015,SE,-33.95690556,140.7196278,0.815,,,,
SASMDD0016,SASMDD0016,60260,25/04/2015,SW,-33.95690278,140.7185444,0.977,,,,
,SASMDD0017,60259,24/04/2015,CENTRE,-33.95514167,140.7185389,1,,,,
,SASMDD0017,60259,24/04/2015,NE,-33.95469444,140.7190806,1,,,,
,SASMDD0017,60259,24/04/2015,NW,-33.95468889,140.7179917,1,,,,
,SASMDD0017,60259,24/04/2015,SE,-33.95559444,140.7190778,0.614,,,,
SASMDD0017,SASMDD0017,60259,24/04/2015,SW,-33.95559167,140.7179972,0.919,,,,
,SASMDD0018,60267,2/05/2015,CENTRE,-34.002625,140.57665,0.994,,,,
,SASMDD0018,60267,2/05/2015,NE,-34.00217222,140.5771972,0.762,,,,
,SASMDD0018,60267,2/05/2015,NW,-34.00216944,140.576125,0.674,,,,
,SASMDD0018,60267,2/05/2015,SE,-34.003075,140.5771972,0.628,,,,
SASMDD0018,SASMDD0018,60267,2/05/2015,SW,-34.00307222,140.5761167,0.683,,,,
,SASRIV0001,60263,28/04/2015,CENTRE,-34.03738056,140.7565111,0.841,,,,
,SASRIV0001,60263,28/04/2015,NE,-34.036925,140.7570528,0.972,,,,
,SASRIV0001,60263,28/04/2015,NW,-34.03692778,140.7559667,0.789,,,,
,SASRIV0001,60263,28/04/2015,SE,-34.03782778,140.7570528,0.999,,,,
SASRIV0001,SASRIV0001,60263,28/04/2015,SW,-34.03782778,140.7559722,1.273,,,,
,SASRIV0002,60264,28/04/2015,CENTRE,-34.042375,140.7811778,0.804,,,,
,SASRIV0002,60264,28/04/2015,NE,-34.041925,140.781725,0.664,,,,
,SASRIV0002,60264,28/04/2015,NW,-34.04192222,140.7806333,0.621,,,,
,SASRIV0002,60264,28/04/2015,SE,-34.04282222,140.781725,0.806,,,,
SASRIV0002,SASRIV0002,60264,28/04/2015,SW,-34.04282778,140.7806333,0.699,,,,
,SATEYB0001,60203,28/10/2014,CENTRE,-34.50380833,138.7037722,513,,,,
,SATEYB0001,60203,28/10/2014,NE,-34.50338889,138.7042861,134,,,,
,SATEYB0001,60203,28/10/2014,NW,-34.50340278,138.7031917,923,,,,
,SATEYB0001,60203,28/10/2014,SE,-34.50430833,138.7042806,919,,,,
SATEYB0001,SATEYB0001,60203,28/10/2014,SW,-34.50430556,138.7031889,43,,,,
,SATEYB0002,60251,30/10/2014,CENTRE,-33.48856111,138.0806806,6.661,,,,
,SATEYB0002,60251,30/10/2014,NE,-33.48811667,138.0812083,6.52,,,,
,SATEYB0002,60251,30/10/2014,NW,-33.48812222,138.0801472,11.34,,,,
,SATEYB0002,60251,30/10/2014,SE,-33.48900556,138.081225,7.056,,,,
SATEYB0002,SATEYB0002,60251,30/10/2014,SW,-33.48902778,138.0801417,8.254,,,,
,SATFLB0001,60115,13/08/2012,CENTRE,-34.60855833,138.8618861,2.23,,,,
,SATFLB0001,60115,13/08/2012,NE,-34.60810556,138.8624417,1.51,,,,
,SATFLB0001,60115,13/08/2012,NW,-34.60811111,138.8613528,1.18,,,,
,SATFLB0001,60115,13/08/2012,SE,-34.60900556,138.862425,2.15,,,,
SATFLB0001,SATFLB0001,60115,13/08/2012,SW,-34.60900833,138.8613444,1.52,,,,
,SATFLB0002,60120,14/08/2012,CENTRE,-34.68269722,138.9090361,0.95,,,,
,SATFLB0002,60120,14/08/2012,NE,-34.68219722,138.9096889,1.55,,,,
,SATFLB0002,60120,14/08/2012,NW,-34.6822,138.9085972,0.65,,,,
,SATFLB0002,60120,14/08/2012,SE,-34.68310278,138.9096833,2.09,,,,
SATFLB0002,SATFLB0002,60120,14/08/2012,SW,-34.68309722,138.9086,1.99,,,,
,SATFLB0003,60121,15/08/2012,CENTRE,-34.576469,139.006672,0,,,,
,SATFLB0003,60121,15/08/2012,NE,-34.576028,139.007192,0,,,,
,SATFLB0003,60121,15/08/2012,NW,-34.576033,139.006114,0,,,,
,SATFLB0003,60121,15/08/2012,SE,-34.576944,139.007208,0,,,,
SATFLB0003,SATFLB0003,60121,15/08/2012,SW,-34.576925,139.006103,0,,,,
,SATFLB0004,60122,18/09/2012,CENTRE,-31.32728056,138.5678611,2.26,,,,
,SATFLB0004,60122,18/09/2012,NE,-31.32683333,138.5684,1.03,,,,
,SATFLB0004,60122,18/09/2012,NW,-31.32684444,138.5673139,1.75,,,,
,SATFLB0004,60122,18/09/2012,SE,-31.32773611,138.5683778,1.16,,,,
SATFLB0004,SATFLB0004,60122,18/09/2012,SW,-31.32773611,138.5673306,1.66,,,,
,SATFLB0005,60123,20/08/2012,CENTRE,-31.31501667,138.5669056,0.83,,,,
,SATFLB0005,60123,20/08/2012,NE,-31.31455278,138.5674139,0.9,,,,
,SATFLB0005,60123,20/08/2012,NW,-31.31456111,138.5663667,1.1,,,,
,SATFLB0005,60123,20/08/2012,SE,-31.31546111,138.5674167,1.24,,,,
SATFLB0005,SATFLB0005,60123,20/08/2012,SW,-31.31546111,138.5663667,1.51,,,,
,SATFLB0006,60125,21/08/2012,CENTRE,-30.77520112,138.7980877,0,,,,
,SATFLB0006,60125,21/08/2012,NE,-30.77477314,138.7986332,0,,,,
,SATFLB0006,60125,21/08/2012,NW,-30.77474641,138.7975891,0,,,,
,SATFLB0006,60125,21/08/2012,SE,-30.77564813,138.7986341,0,,,,
SATFLB0006,SATFLB0006,60125,21/08/2012,SW,-30.77565358,138.7975707,0,,,,
,SATFLB0007,60126,22/09/2012,CENTRE,-31.54346432,138.5952128,0,,,,
,SATFLB0007,60126,22/09/2012,NE,-31.54300156,138.5956547,0,,,,
,SATFLB0007,60126,22/09/2012,NW,-31.54296434,138.5946342,0,,,,
,SATFLB0007,60126,22/09/2012,SE,-31.54390302,138.5956316,0,,,,
SATFLB0007,SATFLB0007,60126,22/09/2012,SW,-31.54388317,138.594579,0,,,,
,SATFLB0008,60169,23/08/2012,CENTRE,-32.32044688,137.9548913,0,,,,
,SATFLB0008,60169,23/08/2012,NE,-32.32003726,137.9554257,0,,,,
,SATFLB0008,60169,23/08/2012,NW,-32.3200531,137.9543645,0,,,,
,SATFLB0008,60169,23/08/2012,SE,-32.32092918,137.9554547,0,,,,
SATFLB0008,SATFLB0008,60169,23/08/2012,SW,-32.3209586,137.9543899,0,,,,
,SATFLB0009,60170,24/08/2012,CENTRE,-32.31005651,137.9688284,0,,,,
,SATFLB0009,60170,24/08/2012,NE,-32.30959542,137.9692915,0,,,,
,SATFLB0009,60170,24/08/2012,NW,-32.30960087,137.9682206,0,,,,
,SATFLB0009,60170,24/08/2012,SE,-32.31050561,137.9693107,0,,,,
SATFLB0009,SATFLB0009,60170,24/08/2012,SW,-32.31052104,137.9682707,0,,,,
,SATFLB0010,60131,25/08/2012,CENTRE,-32.82806869,138.0332632,0,,,,
,SATFLB0010,60131,25/08/2012,NE,-32.82762084,138.0337693,0,,,,
,SATFLB0010,60131,25/08/2012,NW,-32.82759553,138.0327023,0,,,,
,SATFLB0010,60131,25/08/2012,SE,-32.82852198,138.03375,0,,,,
SATFLB0010,SATFLB0010,60131,25/08/2012,SW,-32.82851134,138.0326702,0,,,,
,SATFLB0011,60171,26/08/2012,CENTRE,-32.74798589,138.1368179,0,,,,
,SATFLB0011,60171,26/08/2012,NE,-32.7475476,138.1373653,0,,,,
,SATFLB0011,60171,26/08/2012,NW,-32.74752321,138.1362992,0,,,,
,SATFLB0011,60171,26/08/2012,SE,-32.74844857,138.1373365,0,,,,
SATFLB0011,SATFLB0011,60171,26/08/2012,SW,-32.74841999,138.1362668,0,,,,
,SATFLB0012,60116,16/11/2012,CENTRE,-34.88037967,138.7088152,0,,,,
,SATFLB0012,60116,16/11/2012,NE,-34.87986955,138.7093475,0,,,,
,SATFLB0012,60116,16/11/2012,NW,-34.87985768,138.7082495,0,,,,
,SATFLB0012,60116,16/11/2012,SE,-34.88076523,138.7093455,0,,,,
SATFLB0012,SATFLB0012,60116,16/11/2012,SW,-34.88076551,138.7082603,0,,,,
,SATFLB0013,60118,19/11/2012,CENTRE,-33.9137391,138.6043422,0,,,,
,SATFLB0013,60118,19/11/2012,NE,-33.91329031,138.6048907,0,,,,
,SATFLB0013,60118,19/11/2012,NW,-33.91329253,138.6038115,0,,,,
,SATFLB0013,60118,19/11/2012,SE,-33.91418815,138.6048904,0,,,,
SATFLB0013,SATFLB0013,60118,19/11/2012,SW,-33.9141962,138.6038099,0,,,,
,SATFLB0014,60119,20/11/2012,CENTRE,-34.00468549,138.9599116,0,,,,
,SATFLB0014,60119,20/11/2012,NE,-34.00423277,138.9604597,0,,,,
,SATFLB0014,60119,20/11/2012,NW,-34.00423002,138.9593653,0,,,,
,SATFLB0014,60119,20/11/2012,SE,-34.00513558,138.9604525,0,,,,
SATFLB0014,SATFLB0014,60119,20/11/2012,SW,-34.00513798,138.9593701,0,,,,
,SATFLB0015,60124,22/11/2012,CENTRE,-34.9329602,138.7274796,0,,,,
,SATFLB0015,60124,22/11/2012,NE,-34.9324935,138.7280056,0,,,,
,SATFLB0015,60124,22/11/2012,NW,-34.93252707,138.7269129,0,,,,
,SATFLB0015,60124,22/11/2012,SE,-34.93339334,138.7280463,0,,,,
SATFLB0015,SATFLB0015,60124,22/11/2012,SW,-34.93342691,138.7269537,0,,,,
,SATFLB0016,59966,6/08/2013,CENTRE,-30.34303333,139.3402111,1.031,,,,
,SATFLB0016,59966,6/08/2013,NE,-30.34258056,139.3407306,714,,,,
,SATFLB0016,59966,6/08/2013,NW,-30.342575,139.3396889,735,,,,
,SATFLB0016,59966,6/08/2013,SE,-30.34347778,139.3407333,0.891,,,,
SATFLB0016,SATFLB0016,59966,6/08/2013,SW,-30.343475,139.3396917,0.991,,,,
,SATFLB0017,59967,7/08/2013,CENTRE,-30.33136111,139.3741917,1.887,,,,
,SATFLB0017,59967,7/08/2013,NE,-30.33090556,139.3747083,0.71,,,,
,SATFLB0017,59967,7/08/2013,NW,-30.33090833,139.3736694,0.74,,,,
,SATFLB0017,59967,7/08/2013,SE,-30.33180833,139.3747083,0.603,,,,
SATFLB0017,SATFLB0017,59967,7/08/2013,SW,-30.33181111,139.3736722,0.681,,,,
,SATFLB0018,59968,8/08/2013,CENTRE,-30.21859444,139.32465,0.992,,,,
,SATFLB0018,59968,8/08/2013,NE,-30.21814444,139.3251722,1.215,,,,
,SATFLB0018,59968,8/08/2013,NW,-30.21813889,139.3241361,1.297,,,,
,SATFLB0018,59968,8/08/2013,SE,-30.219043,139.325174,,,,,
SATFLB0018,SATFLB0018,59968,8/08/2013,SW,-30.21904444,139.3241306,0.847,,,,
,SATFLB0019,59969,9/08/2013,CENTRE,-30.219075,139.2333889,763,,,,
,SATFLB0019,59969,9/08/2013,NE,-30.218625,139.2339083,885,,,,
,SATFLB0019,59969,9/08/2013,NW,-30.218625,139.2328694,223,,,,
,SATFLB0019,59969,9/08/2013,SE,-30.219525,139.2339056,792,,,,
SATFLB0019,SATFLB0019,59969,9/08/2013,SW,-30.21953056,139.2328694,823,,,,
,SATFLB0020,59970,10/08/2013,CENTRE,-30.25523611,139.2277528,0.746,,,,
