"Name","X","Y"
"SAAGAW0002",137.2442694,-32.97921389
"SAAGAW0003",137.2483611,-32.97155
"SAAGAW0003",137.2494222,-32.97155278
"SAAGAW0003",137.2494222,-32.97065556
"SAAGAW0003",137.2483528,-32.97064444
"SAAGAW0004",135.4403808,-30.87168877
"SAAGAW0004",135.4414307,-30.87168653
"SAAGAW0004",135.4414273,-30.87079567
"SAAGAW0004",135.4403813,-30.8707981
"SAAGAW0005",135.3901235,-30.80325101
"SAAGAW0005",135.3911682,-30.80324488
"SAAGAW0005",135.3911383,-30.80239565
"SAAGAW0005",135.3901243,-30.80234843
"SAAGAW0006",135.547127,-30.533632
"SAAGAW0006",135.548169,-30.533628
"SAAGAW0006",135.548164,-30.532725
"SAAGAW0006",135.547122,-30.53273
"SAAGAW0007",135.526835,-30.54736758
"SAAGAW0007",135.5278791,-30.54736245
"SAAGAW0007",135.52788,-30.54647258
"SAAGAW0007",135.526832,-30.54647595
"SAAGAW0008",135.538546,-30.67968337
"SAAGAW0008",135.5395923,-30.67968295
"SAAGAW0008",135.5395912,-30.67878171
"SAAGAW0008",135.5385473,-30.67878613
"SAAGAW0009",135.6262179,-30.66966079
"SAAGAW0009",135.6272628,-30.66966255
"SAAGAW0009",135.6272621,-30.66876619
"SAAGAW0009",135.6262166,-30.66876346
"SAAGAW0010",135.9864776,-32.77553398
"SAAGAW0010",135.9875479,-32.77553407
"SAAGAW0010",135.9875412,-32.77463069
"SAAGAW0010",135.9864759,-32.7746345
"SAAGAW0012",136.0774325,-32.79683135
"SAAGAW0012",136.0784977,-32.79682983
"SAAGAW0012",136.0785009,-32.79593238
"SAAGAW0012",136.0774313,-32.7959328
"SAAGAW0013",135.8658274,-32.6591301
"SAAGAW0013",135.8669079,-32.65914477
"SAAGAW0013",135.8669061,-32.65823616
"SAAGAW0013",135.865859,-32.65823047
"SAAGVD0001",130.4461611,-29.34533611
"SAAGVD0001",130.4471917,-29.34533611
"SAAGVD0001",130.4471917,-29.34443056
"SAAGVD0001",130.4461639,-29.34443056
"SAAGVD0002",130.4504778,-29.34649167
"SAAGVD0002",130.4515083,-29.34649722
"SAAGVD0002",130.4515056,-29.34559167
"SAAGVD0002",130.4504778,-29.34559167
"SAAGVD0003",130.4461611,-29.32168889
"SAAGVD0003",130.4471889,-29.32168889
"SAAGVD0003",130.4471889,-29.32078611
"SAAGVD0003",130.4461583,-29.32078611
"SAAGVD0004",132.1342611,-30.81475278
"SAAGVD0004",132.1353056,-30.81475278
"SAAGVD0004",132.1353083,-30.81385278
"SAAGVD0004",132.1342639,-30.81385
"SAAGVD0005",133.6724852,-27.707219
"SAAGVD0005",133.6734905,-27.70723504
"SAAGVD0005",133.6734905,-27.70632805
"SAAGVD0005",133.6724768,-27.70633056
"SAAGVD0006",133.7003698,-27.6870648
"SAAGVD0006",133.7013809,-27.68706622
"SAAGVD0006",133.7013832,-27.68616932
"SAAGVD0006",133.7003681,-27.68616887
"SAAKAN0001",137.3680278,-35.64864444
"SAAKAN0001",137.3691167,-35.64865
"SAAKAN0001",137.3691333,-35.64774444
"SAAKAN0001",137.3680194,-35.64776111
"SAAKAN0002",137.217397,-35.643269
"SAAKAN0002",137.2185,-35.643249
"SAAKAN0002",137.218475,-35.642348
"SAAKAN0002",137.217371,-35.642368
"SAAKAN0003",137.3339889,-35.74405
"SAAKAN0003",137.3351167,-35.74411111
"SAAKAN0003",137.3350889,-35.7432
"SAAKAN0003",137.3339861,-35.74322222
"SAAKAN0004",136.973161,-35.723154
"SAAKAN0004",136.974284,-35.723152
"SAAKAN0004",136.97429,-35.722257
"SAAKAN0004",136.973129,-35.721892
"SAAKAN0005",136.88294,-35.810624
"SAAKAN0005",136.884046,-35.810607
"SAAKAN0005",136.884025,-35.809706
"SAAKAN0005",136.882919,-35.809723
"SAAKAN0006",136.8960835,-35.90062129
"SAAKAN0006",136.897202,-35.900649
"SAAKAN0006",136.89717,-35.899703
"SAAKAN0006",136.896064,-35.89981
"SAAKAN0007",136.586576,-35.908982
"SAAKAN0007",136.587686,-35.908994
"SAAKAN0007",136.587723,-35.908095
"SAAKAN0007",136.586601,-35.908095
"SAAKAN0008",137.551283,-35.904381
"SAAKAN0008",137.55239,-35.904357
"SAAKAN0008",137.552361,-35.903457
"SAAKAN0008",137.551254,-35.90348
"SAAKAN0009",137.324832,-35.943027
"SAAKAN0009",137.32594,-35.943006
"SAAKAN0009",137.325914,-35.942105
"SAAKAN0009",137.324806,-35.942126
"SAAKAN0010",137.906987,-35.842017
"SAAKAN0010",137.908093,-35.84199
"SAAKAN0010",137.90806,-35.84109
"SAAKAN0010",137.906954,-35.841117
"SAAKAN0011",138.061671,-35.783373
"SAAKAN0011",138.062776,-35.7834
"SAAKAN0011",138.062809,-35.7825
"SAAKAN0011",138.061704,-35.782473
"SAAKAN0012",137.989879,-35.884354
"SAAKAN0012",137.990986,-35.884326
"SAAKAN0012",137.990952,-35.883426
"SAAKAN0012",137.989845,-35.883454
"SAAMDD0007",139.4997236,-34.36234611
"SAAMDD0007",139.5009194,-34.36236056
"SAAMDD0007",139.5009369,-34.36136889
"SAAMDD0007",139.4997411,-34.36135417
"SAAMDD0008",139.5077222,-34.34173111
"SAAMDD0008",139.5088092,-34.34174444
"SAAMDD0008",139.508825,-34.34084278
"SAAMDD0008",139.5077383,-34.34082944
"SAAMDD0009",139.4859286,-34.35790194
"SAAMDD0009",139.4870158,-34.35791528
"SAAMDD0009",139.4870319,-34.35701389
"SAAMDD0009",139.485945,-34.35700028
"SAAMDD0010",139.5024239,-34.32056583
"SAAMDD0010",139.5035106,-34.32057917
"SAAMDD0010",139.5035264,-34.3196775
"SAAMDD0010",139.50244,-34.31966444
"SAAMDD0011",139.5300286,-34.31998056
"SAAMDD0011",139.5311153,-34.31999361
"SAAMDD0011",139.5311308,-34.31909222
"SAAMDD0011",139.5300444,-34.31907917
"SAANUL0001",132.0876417,-30.96575833
"SAANUL0001",132.0886889,-30.96575
"SAANUL0001",132.0886917,-30.96485556
"SAANUL0001",132.0876417,-30.96485556
"SAANUL0002",131.2773722,-31.39337222
"SAANUL0002",131.278425,-31.39337222
"SAANUL0002",131.2784417,-31.39246667
"SAANUL0002",131.2773889,-31.39246667
"SAANUL0003",131.2667917,-31.482375
"SAANUL0003",131.2678417,-31.482375
"SAANUL0003",131.2678444,-31.48147778
"SAANUL0003",131.2667944,-31.481475
"SAANUL0004",131.3066306,-31.51117778
"SAANUL0004",131.3076778,-31.51117778
"SAANUL0004",131.3076833,-31.510275
"SAANUL0004",131.3066306,-31.510275
"SAANUL0005",132.287988,-31.820043
"SAANUL0005",132.289043,-31.820065
"SAANUL0005",132.28907,-31.819164
"SAANUL0005",132.288014,-31.819142
"SAARIV0001",140.7576028,-34.08430278
"SAARIV0001",140.7586833,-34.0843
"SAARIV0001",140.7586833,-34.08341389
"SAARIV0001",140.7576111,-34.08339722
"SAARIV0002",140.7584778,-34.08334167
"SAARIV0002",140.7595639,-34.08334444
"SAARIV0002",140.7595667,-34.08244167
"SAARIV0002",140.7584806,-34.08243889
"SAARIV0003",140.7602,-34.08388889
"SAARIV0003",140.7612861,-34.08388333
"SAARIV0003",140.7613,-34.08299167
"SAARIV0003",140.7602056,-34.08298889
"SAARIV0004",140.3868611,-34.26156667
"SAARIV0004",140.3879444,-34.26156111
"SAARIV0004",140.3879417,-34.26066389
"SAARIV0004",140.3868611,-34.26066389
"SAARIV0005",140.3877333,-34.26347222
"SAARIV0005",140.3888361,-34.26349444
"SAARIV0005",140.3888278,-34.262575
"SAARIV0005",140.38775,-34.26258333
"SAARIV0006",140.3898528,-34.26363333
"SAARIV0006",140.3909389,-34.26363889
"SAARIV0006",140.3909417,-34.26272222
"SAARIV0006",140.3898556,-34.26272222
"SAARIV0007",139.9267639,-34.15945
"SAARIV0007",139.9278472,-34.15945833
"SAARIV0007",139.9278583,-34.15855833
"SAARIV0007",139.926775,-34.15854722
"SAARIV0008",139.9254167,-34.15914722
"SAARIV0008",139.9265,-34.15915833
"SAARIV0008",139.9265,-34.15825833
"SAARIV0008",139.9254167,-34.15824444
"SAARIV0009",139.9278611,-34.15837778
"SAARIV0009",139.9289444,-34.15838889
"SAARIV0009",139.9289722,-34.15748611
"SAARIV0009",139.9278889,-34.15747778
"SAARIV0010",140.5702172,-34.35835328
"SAARIV0010",140.5713053,-34.35835712
"SAARIV0010",140.5713139,-34.35744732
"SAARIV0010",140.5702161,-34.357454
"SAARIV0011",140.563692,-34.35971727
"SAARIV0011",140.5647756,-34.35973237
"SAARIV0011",140.5647746,-34.3588271
"SAARIV0011",140.5636797,-34.35882213
"SAARIV0012",140.5046467,-34.42302501
"SAARIV0012",140.5056821,-34.42277669
"SAARIV0012",140.5054368,-34.42191897
"SAARIV0012",140.504369,-34.4221401
"SAARIV0013",140.5056024,-34.43507745
"SAARIV0013",140.5066906,-34.43507927
"SAARIV0013",140.5066856,-34.43418193
"SAARIV0013",140.5056015,-34.43417577
"SAARIV0014",140.5621121,-34.32749095
"SAARIV0014",140.5631995,-34.32749216
"SAARIV0014",140.5631987,-34.32659465
"SAARIV0014",140.5621134,-34.32658975
"SAARIV0015",140.5326854,-34.33980321
"SAARIV0015",140.5337701,-34.33980243
"SAARIV0015",140.533771,-34.33952781
"SAARIV0015",140.5326854,-34.33980321
"SAASTP0001",134.9992,-26.27817222
"SAASTP0001",135.0001944,-26.27817778
"SAASTP0001",135.0001972,-26.277275
"SAASTP0001",134.9991944,-26.277275
"SAASTP0002",135.0155972,-26.27460833
"SAASTP0002",135.0165944,-26.27460556
"SAASTP0002",135.0165972,-26.27370556
"SAASTP0002",135.0155917,-26.27371111
"SAASTP0003",135.0729667,-26.2739
"SAASTP0003",135.0739611,-26.27403056
"SAASTP0003",135.0740472,-26.273125
"SAASTP0003",135.07305,-26.273
"SAASTP0004",135.4522019,-26.08814222
"SAASTP0004",135.4532114,-26.088235
"SAASTP0004",135.4533153,-26.087335
"SAASTP0004",135.4523131,-26.08724472
"SAASTP0005",135.4235033,-26.09590833
"SAASTP0005",135.4245033,-26.09590556
"SAASTP0005",135.4245003,-26.0950025
"SAASTP0005",135.4235,-26.095005
"SAASTP0006",135.873785,-26.340247
"SAASTP0006",135.8747917,-26.34024167
"SAASTP0006",135.8747917,-26.33933889
"SAASTP0006",135.8737889,-26.33932778
"SAASTP0007",135.8165917,-26.35504167
"SAASTP0007",135.8175933,-26.35503417
"SAASTP0007",135.8175889,-26.35414167
"SAASTP0007",135.8165861,-26.35414167
"SAASTP0008",135.7887611,-26.36887778
"SAASTP0008",135.7897611,-26.36887778
"SAASTP0008",135.7897611,-26.367975
"SAASTP0008",135.7887611,-26.367975
"SAASTP0009",135.7046278,-26.35025278
"SAASTP0009",135.7056222,-26.35025556
"SAASTP0009",135.7056194,-26.34935278
"SAASTP0009",135.7046194,-26.34935278
"SAASTP0010",135.5817111,-26.36668333
"SAASTP0010",135.5827139,-26.36668056
"SAASTP0010",135.5827139,-26.36577778
"SAASTP0010",135.5817111,-26.36577778
"SAASTP0011",135.4576472,-26.4805
"SAASTP0011",135.4586528,-26.4805
"SAASTP0011",135.4586528,-26.4796
"SAASTP0011",135.45765,-26.47959722
"SAASTP0012",135.4337278,-26.62279444
"SAASTP0012",135.4347306,-26.62279722
"SAASTP0012",135.4347306,-26.62189444
"SAASTP0012",135.4337306,-26.62189167
"SAASTP0013",135.3073917,-26.57410278
"SAASTP0013",135.3084,-26.57410278
"SAASTP0013",135.3084,-26.5732
"SAASTP0013",135.3073972,-26.5732
"SAASTP0014",136.6493694,-27.86115
"SAASTP0014",136.6503889,-27.86116111
"SAASTP0014",136.6503861,-27.86025833
"SAASTP0014",136.6493722,-27.86025833
"SAASTP0015",136.6783306,-27.86566667
"SAASTP0015",136.6793472,-27.86567778
"SAASTP0015",136.67933,-27.864778
"SAASTP0015",136.678314,-27.864791
"SAASTP0016",136.6299222,-27.83496111
"SAASTP0016",136.6309167,-27.83512222
"SAASTP0016",136.631029,-27.83422
"SAASTP0016",136.6300417,-27.83406944
"SAASTP0017",136.6397306,-27.83978333
"SAASTP0017",136.6407361,-27.839925
"SAASTP0017",136.640859,-27.839041
"SAASTP0017",136.6398556,-27.83888611
"SAASTP0018",136.4283806,-28.43342778
"SAASTP0018",136.4294056,-28.43344167
"SAASTP0018",136.429514,-28.4326
"SAASTP0018",136.428506,-28.432533
"SAASTP0019",136.4812397,-28.41965694
"SAASTP0019",136.4822603,-28.41964583
"SAASTP0019",136.4822478,-28.41874361
"SAASTP0019",136.481227,-28.418764
"SAASTP0020",136.4588139,-28.43764444
"SAASTP0020",136.4598306,-28.43763889
"SAASTP0020",136.459822,-28.436738
"SAASTP0020",136.4588083,-28.43673333
"SAASTP0021",136.5329083,-28.40246944
"SAASTP0021",136.5339278,-28.40246389
"SAASTP0021",136.53391,-28.401556
"SAASTP0021",136.5329139,-28.40155556
"SAASTP0022",134.5359972,-28.20560833
"SAASTP0022",134.5369972,-28.20578333
"SAASTP0022",134.5370917,-28.20488611
"SAASTP0022",134.5360889,-28.20470833
"SAASTP0023",134.5849472,-28.20895
"SAASTP0023",134.5859639,-28.20895556
"SAASTP0023",134.5859639,-28.20805278
"SAASTP0023",134.58495,-28.20805
"SAASTP0024",134.9738889,-27.9941
"SAASTP0024",134.9749,-27.99409444
"SAASTP0024",134.9749,-27.99319167
"SAASTP0024",134.9738806,-27.99319444
"SAASTP0025",134.9713194,-27.95972278
"SAASTP0025",134.9723361,-27.95972306
"SAASTP0025",134.9723364,-27.95882028
"SAASTP0025",134.9713197,-27.95882
"SAASTP0026",134.8922078,-27.788875
"SAASTP0026",134.8932228,-27.78887583
"SAASTP0026",134.8932236,-27.78797306
"SAASTP0026",134.8922086,-27.78797222
"SAASTP0027",134.8437556,-27.73725
"SAASTP0027",134.8447667,-27.737275
"SAASTP0027",134.8447639,-27.73637222
"SAASTP0027",134.8437472,-27.73634444
"SAASTP0028",134.8446167,-27.71056111
"SAASTP0028",134.8456278,-27.71056389
"SAASTP0028",134.8456278,-27.70965833
"SAASTP0028",134.8446111,-27.70965833
"SAASTP0029",135.8614722,-28.08707778
"SAASTP0029",135.8624972,-28.087075
"SAASTP0029",135.8624944,-28.08617778
"SAASTP0029",135.8614778,-28.086175
"SAASTP0030",139.179877,-29.290199
"SAASTP0030",139.180906,-29.290213
"SAASTP0030",139.18092,-29.289297
"SAASTP0030",139.179893,-29.289297
"SAASTP0031",139.175572,-29.276984
"SAASTP0031",139.176601,-29.276989
"SAASTP0031",139.176617,-29.276087
"SAASTP0031",139.175588,-29.276073
"SAASTP0032",139.1824611,-29.28948611
"SAASTP0032",139.1834917,-29.2895
"SAASTP0032",139.1835083,-29.28859722
"SAASTP0032",139.1824778,-29.28858333
"SAASTP0033",135.3899419,-30.3606848
"SAASTP0033",135.3908788,-30.3606815
"SAASTP0033",135.3908818,-30.3597937
"SAASTP0033",135.3898409,-30.35977833
"SAASTP0034",135.5281127,-30.3633961
"SAASTP0034",135.5291544,-30.3633973
"SAASTP0034",135.529143,-30.3625058
"SAASTP0034",135.528115,-30.3624837
"SAASTP0036",134.1436608,-27.57024162
"SAASTP0036",134.1446758,-27.57024251
"SAASTP0036",134.1446721,-27.56934431
"SAASTP0036",134.1436526,-27.5693357
"SAASTP0037",134.1338606,-27.60033238
"SAASTP0037",134.1348767,-27.60033071
"SAASTP0037",134.1348726,-27.59943044
"SAASTP0037",134.1338637,-27.59943876
"SASMDD0001",140.5864083,-34.00265833
"SASMDD0001",140.5874917,-34.00265556
"SASMDD0001",140.5874944,-34.00176111
"SASMDD0001",140.5864111,-34.00175833
"SASMDD0002",140.5926917,-34.01169722
"SASMDD0002",140.5937722,-34.01169167
"SASMDD0002",140.5937778,-34.01078889
"SASMDD0002",140.5926972,-34.01078611
"SASMDD0003",134.586722,-33.993721
"SASMDD0003",140.5867194,-33.99453611
"SASMDD0003",140.5867194,-33.99363611
"SASMDD0003",134.586722,-33.993721
"SASMDD0004",140.7346278,-33.99676389
"SASMDD0004",140.7357028,-33.99676667
"SASMDD0004",140.7357083,-33.99585833
"SASMDD0004",140.7346222,-33.99586389
"SASMDD0005",140.7257806,-33.97431111
"SASMDD0005",140.72685,-33.97431389
"SASMDD0005",140.7268472,-33.97341389
"SASMDD0005",140.7257667,-33.97341667
"SASMDD0006",140.7272611,-33.97274167
"SASMDD0006",140.7283417,-33.97274167
"SASMDD0006",140.7283417,-33.97183611
"SASMDD0006",140.7272583,-33.97183333
"SASMDD0008",140.76035,-34.04415278
"SASMDD0008",140.7614444,-34.04413611
"SASMDD0008",140.7614528,-34.04324167
"SASMDD0008",140.7603833,-34.04325278
"SASMDD0009",140.69458,-34.060282
"SASMDD0009",140.695663,-34.060284
"SASMDD0009",140.695667,-34.059383
"SASMDD0009",140.694583,-34.05938
"SASMDD0010",140.5750222,-34.003975
"SASMDD0010",140.5761056,-34.00397778
"SASMDD0010",140.5761111,-34.003075
"SASMDD0010",140.5750278,-34.00307222
"SASMDD0011",140.7095278,-34.01889444
"SASMDD0011",140.7106139,-34.01889444
"SASMDD0011",140.7106056,-34.01798889
"SASMDD0011",140.7095222,-34.01798889
"SASMDD0012",140.7543472,-34.05913889
"SASMDD0012",140.7554306,-34.05913889
"SASMDD0012",140.7554306,-34.05823333
"SASMDD0012",140.7543472,-34.05823611
"SASMDD0013",140.7348694,-34.05670278
"SASMDD0013",140.7359472,-34.05670556
"SASMDD0013",140.73595,-34.0558
"SASMDD0013",140.7348722,-34.0558
"SASMDD0014",140.7054139,-34.03775833
"SASMDD0014",140.7064917,-34.03775556
"SASMDD0014",140.7064889,-34.03686111
"SASMDD0014",140.7054111,-34.03685833
"SASMDD0016",140.7185444,-33.95690278
"SASMDD0016",140.7196278,-33.95690556
"SASMDD0016",140.7196306,-33.95600556
"SASMDD0016",140.7185389,-33.95601667
"SASMDD0017",140.7179972,-33.95559167
"SASMDD0017",140.7190778,-33.95559444
"SASMDD0017",140.7190806,-33.95469444
"SASMDD0017",140.7179917,-33.95468889
"SASMDD0018",140.5761167,-34.00307222
"SASMDD0018",140.5771972,-34.003075
"SASMDD0018",140.5771972,-34.00217222
"SASMDD0018",140.576125,-34.00216944
"SASRIV0001",140.7559722,-34.03782778
"SASRIV0001",140.7570528,-34.03782778
"SASRIV0001",140.7570528,-34.036925
"SASRIV0001",140.7559667,-34.03692778
"SASRIV0002",140.7806333,-34.04282778
"SASRIV0002",140.781725,-34.04282222
"SASRIV0002",140.781725,-34.041925
"SASRIV0002",140.7806333,-34.04192222
"SATEYB0001",138.7031889,-34.50430556
"SATEYB0001",138.7042806,-34.50430833
"SATEYB0001",138.7042861,-34.50338889
"SATEYB0001",138.7031917,-34.50340278
"SATEYB0002",138.0801417,-33.48902778
"SATEYB0002",138.081225,-33.48900556
"SATEYB0002",138.0812083,-33.48811667
"SATEYB0002",138.0801472,-33.48812222
"SATFLB0001",138.8613444,-34.60900833
"SATFLB0001",138.862425,-34.60900556
"SATFLB0001",138.8624417,-34.60810556
"SATFLB0001",138.8613528,-34.60811111
"SATFLB0002",138.9086,-34.68309722
"SATFLB0002",138.9096833,-34.68310278
"SATFLB0002",138.9096889,-34.68219722
"SATFLB0002",138.9085972,-34.6822
"SATFLB0003",139.006103,-34.576925
"SATFLB0003",139.007208,-34.576944
"SATFLB0003",139.007192,-34.576028
"SATFLB0003",139.006114,-34.576033
"SATFLB0004",138.5673306,-31.32773611
"SATFLB0004",138.5683778,-31.32773611
"SATFLB0004",138.5684,-31.32683333
"SATFLB0004",138.5673139,-31.32684444
"SATFLB0005",138.5663667,-31.31546111
"SATFLB0005",138.5674167,-31.31546111
"SATFLB0005",138.5674139,-31.31455278
"SATFLB0005",138.5663667,-31.31456111
"SATFLB0006",138.7975707,-30.77565358
"SATFLB0006",138.7986341,-30.77564813
"SATFLB0006",138.7986332,-30.77477314
"SATFLB0006",138.7975891,-30.77474641
"SATFLB0007",138.594579,-31.54388317
"SATFLB0007",138.5956316,-31.54390302
"SATFLB0007",138.5956547,-31.54300156
"SATFLB0007",138.5946342,-31.54296434
"SATFLB0008",137.9543899,-32.3209586
"SATFLB0008",137.9554547,-32.32092918
"SATFLB0008",137.9554257,-32.32003726
"SATFLB0008",137.9543645,-32.3200531
"SATFLB0009",137.9682707,-32.31052104
"SATFLB0009",137.9693107,-32.31050561
"SATFLB0009",137.9692915,-32.30959542
"SATFLB0009",137.9682206,-32.30960087
"SATFLB0010",138.0326702,-32.82851134
"SATFLB0010",138.03375,-32.82852198
"SATFLB0010",138.0337693,-32.82762084
"SATFLB0010",138.0327023,-32.82759553
"SATFLB0011",138.1362668,-32.74841999
"SATFLB0011",138.1373365,-32.74844857
"SATFLB0011",138.1373653,-32.7475476
"SATFLB0011",138.1362992,-32.74752321
"SATFLB0012",138.7082603,-34.88076551
"SATFLB0012",138.7093455,-34.88076523
"SATFLB0012",138.7093475,-34.87986955
"SATFLB0012",138.7082495,-34.87985768
"SATFLB0013",138.6038099,-33.9141962
"SATFLB0013",138.6048904,-33.91418815
"SATFLB0013",138.6048907,-33.91329031
"SATFLB0013",138.6038115,-33.91329253
"SATFLB0014",138.9593701,-34.00513798
"SATFLB0014",138.9604525,-34.00513558
"SATFLB0014",138.9604597,-34.00423277
"SATFLB0014",138.9593653,-34.00423002
"SATFLB0015",138.7269537,-34.93342691
"SATFLB0015",138.7280463,-34.93339334
"SATFLB0015",138.7280056,-34.9324935
"SATFLB0015",138.7269129,-34.93252707
"SATFLB0016",139.3396917,-30.343475
"SATFLB0016",139.3407333,-30.34347778
"SATFLB0016",139.3407306,-30.34258056
"SATFLB0016",139.3396889,-30.342575
"SATFLB0017",139.3736722,-30.33181111
"SATFLB0017",139.3747083,-30.33180833
"SATFLB0017",139.3747083,-30.33090556
"SATFLB0017",139.3736694,-30.33090833
"SATFLB0018",139.3241306,-30.21904444
"SATFLB0018",139.325174,-30.219043
"SATFLB0018",139.3251722,-30.21814444
"SATFLB0018",139.3241361,-30.21813889
"SATFLB0019",139.2328694,-30.21953056
"SATFLB0019",139.2339056,-30.219525
"SATFLB0019",139.2339083,-30.218625
"SATFLB0019",139.2328694,-30.218625
"SATFLB0020",139.2272333,-30.25567778
"SATFLB0020",139.228274,-30.255688
"SATFLB0020",139.2282694,-30.25478056
"SATFLB0020",139.2272306,-30.25478056
"SATFLB0021",139.2199417,-30.41211111
"SATFLB0021",139.2209778,-30.41210833
"SATFLB0021",139.2209833,-30.41120278
"SATFLB0021",139.2199472,-30.4112
"SATFLB0022",139.2260583,-30.40600556
"SATFLB0022",139.2270972,-30.40601111
"SATFLB0022",139.2270972,-30.40510556
"SATFLB0022",139.2260556,-30.40510556
"SATFLB0023",139.0736139,-30.59943611
"SATFLB0023",139.0746583,-30.59943611
"SATFLB0023",139.0746583,-30.59853611
"SATFLB0023",139.0736139,-30.59853333
"SATFLB0024",138.579558,-30.760856
"SATFLB0024",138.580602,-30.760875
"SATFLB0024",138.580625,-30.759973
"SATFLB0024",138.579581,-30.759954
"SATFLB0025",138.6329361,-30.78501389
"SATFLB0025",138.6339722,-30.78501389
"SATFLB0025",138.6339806,-30.78411667
"SATFLB0025",138.6329333,-30.78412222
"SATFLB0026",138.78705,-34.88775556
"SATFLB0026",138.7881444,-34.88773611
"SATFLB0026",138.7881472,-34.88681667
"SATFLB0026",138.7870417,-34.88683333
"SATFLB0027",138.6790056,-35.08308056
"SATFLB0027",138.6800639,-35.08310556
"SATFLB0027",138.6800833,-35.08218333
"SATFLB0027",138.6790222,-35.08215833
"SATFLB0028",138.3932722,-33.55308333
"SATFLB0028",138.3943361,-33.55309167
"SATFLB0028",138.3943361,-33.55218333
"SATFLB0028",138.3932667,-33.55218889
"SATKAN0001",138.261275,-35.60826944
"SATKAN0001",138.2623833,-35.60826111
"SATKAN0001",138.2623806,-35.60736944
"SATKAN0001",138.2612861,-35.60736389
"SATKAN0002",138.690175,-35.27211111
"SATKAN0002",138.6912722,-35.27211667
"SATKAN0002",138.6912778,-35.27120833
"SATKAN0002",138.690175,-35.27122222
"SATKAN0003",138.6040389,-35.46094167
"SATKAN0003",138.6051472,-35.46095556
"SATKAN0003",138.6051417,-35.46002778
"SATKAN0003",138.6040389,-35.46006389
"SATKAN0004",139.0381472,-34.92716667
"SATKAN0004",139.0392333,-34.92717222
"SATKAN0004",139.0392444,-34.92626111
"SATKAN0004",139.0381556,-34.92626389
"SATSTP0001",139.4363139,-30.56166389
"SATSTP0001",139.4373611,-30.56166111
"SATSTP0001",139.4373583,-30.56076111
"SATSTP0001",139.4363,-30.5608
"SATSTP0002",139.5473556,-30.65632778
"SATSTP0002",139.5484,-30.656325
"SATSTP0002",139.5484028,-30.655425
"SATSTP0002",139.5473556,-30.65542222
"SATSTP0003",138.8491778,-29.75528333
"SATSTP0003",138.8502139,-29.75528333
"SATSTP0003",138.8502139,-29.75438056
"SATSTP0003",138.8491778,-29.75438056
"SATSTP0004",138.8318556,-29.79146944
"SATSTP0004",138.8328889,-29.79146944
"SATSTP0004",138.8328972,-29.79057222
"SATSTP0004",138.8318583,-29.79065833
"SATSTP0005",138.8487972,-29.45659722
"SATSTP0005",138.8498278,-29.45661389
"SATSTP0005",138.8498472,-29.45571389
"SATSTP0005",138.8488167,-29.45569722
"SATSTP0006",138.8167,-29.5305
"SATSTP0006",138.81773,-29.53054
"SATSTP0006",138.817749,-29.529639
"SATSTP0006",138.816718,-29.529622
"SATSTP0007",138.8171068,-29.53599751
"SATSTP0007",138.818138,-29.536014
"SATSTP0007",138.818158,-29.535113
"SATSTP0007",138.817126,-29.535096
"SATSTP0008",138.8813785,-29.38785704
"SATSTP0008",138.882408,-29.387873
"SATSTP0008",138.882427,-29.386971
"SATSTP0008",138.881397,-29.386955
"TCABEL0001",147.6685165,-41.54714068
"TCABEL0001",147.6697196,-41.54714034
"TCABEL0001",147.6697149,-41.54624308
"TCABEL0001",147.6685032,-41.54623192
"TCABEL0002",147.6639598,-41.54085805
"TCABEL0002",147.6651756,-41.54085263
"TCABEL0002",147.6651749,-41.53997102
"TCABEL0002",147.6639584,-41.53996883
"TCABEL0003",147.6698156,-41.5341425
"TCABEL0003",147.6710376,-41.5341413
"TCABEL0003",147.6710428,-41.5332529
"TCABEL0003",147.6698211,-41.5332402
"TCATCH0001",146.719595,-41.761479
"TCATCH0001",146.720798,-41.761482
"TCATCH0001",146.720802,-41.760582
"TCATCH0001",146.719599,-41.760579
"TCATCH0002",146.6828301,-41.92487062
"TCATCH0002",146.6840549,-41.92487016
"TCATCH0002",146.6840557,-41.9239731
"TCATCH0002",146.6828373,-41.92396469
"TCATCH0003",146.6775607,-41.9620443
"TCATCH0003",146.6787724,-41.9620269
"TCATCH0003",146.6787651,-41.96114703
"TCATCH0003",146.6775463,-41.96115296
"TCATCH0004",146.8357126,-41.98839084
"TCATCH0004",146.8369412,-41.98838422
"TCATCH0004",146.8369414,-41.98751619
"TCATCH0004",146.8357178,-41.98749953
"TCATCH0005",146.6639814,-41.97680765
"TCATCH0005",146.6651724,-41.97680999
"TCATCH0005",146.665192,-41.97591648
"TCATCH0005",146.6639763,-41.97591019
"TCATCH0006",146.6520273,-41.96580469
"TCATCH0006",146.6532521,-41.96579488
"TCATCH0006",146.6532435,-41.96490452
"TCATCH0006",146.6520316,-41.96489643
"TCATCH0007",146.4575918,-41.88330384
"TCATCH0007",146.4588107,-41.88327671
"TCATCH0007",146.4588216,-41.88240552
"TCATCH0007",146.4575889,-41.88240365
"TCATCH0008",146.5876332,-41.85705154
"TCATCH0008",146.5888409,-41.85704328
"TCATCH0008",146.5888403,-41.85614071
"TCATCH0008",146.5876447,-41.85614935
"TCATCH0009",146.6151005,-41.88592113
"TCATCH0009",146.6163273,-41.88590002
